,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
6,726.9523619480883,49.427261893029204,21.64361423780592,55.966803022861455,77.61041726066736,-18.56203044307412,803.7101319191801,881.3205491798477,Non-Composite Rolled Steel with PCC Planks,2535892.1847,3960.0,5789957.04269012,17.75124529260763,207.43974172014842,Residential,10.3514,2,No,No,9,9
7,743.1495586327915,50.20320918244982,18.390369833872416,47.566088502655695,65.95645833652812,-77.80989884100262,825.5062570091441,891.4627153456722,Composite Rolled Steel with Metal Decking,2495419.5806,3960.0,5146844.563718752,17.467937064158992,212.87227123063207,Residential,10.1744,2,No,No,9,9
8,791.1447213655848,56.529139432260045,18.615548698322943,48.14970726777359,66.76525596609653,-91.33726163155207,880.589044291643,947.3543002577396,Composite Cell Beams with Metal Decking,2758908.2381,3960.0,5191738.3148816675,19.312357666618897,227.24782877733884,Residential,10.176079999999999,2,No,No,9,9
9,571.1657848062765,90.36792924666267,13.831445352972272,535.050850248184,548.8822956011563,-190.22126570820677,688.4772906233563,740.8458247566227,Steel Frame with CLT Slabs,2617694.5046,3960.0,4247868.932287976,18.323861532366898,178.48513943326344,Residential,10.156,2,No,No,9,9
10,492.67036408174965,86.28996069597287,13.875838030391785,688.9328960610363,702.8087340914283,-190.05794329229428,606.6497908352552,660.0185249266837,"CLT, Glulam and Steel Column Hybrid",3014108.6673,3960.0,4257868.574913893,21.09876067091883,158.5223614914581,Residential,10.870000000000001,2,No,No,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,351000.0,0.0,0.0,,Healthcare,0.0,9,No,No,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,351000.0,0.0,0.0,,Healthcare,0.0,9,No,No,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,351000.0,0.0,0.0,,Healthcare,0.0,9,No,No,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,351000.0,0.0,0.0,,Healthcare,0.0,9,No,No,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,351000.0,0.0,0.0,,Healthcare,0.0,9,No,No,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,351000.0,0.0,0.0,,Healthcare,0.0,9,No,No,10,10
6,82916.9830974912,5893.846041113199,1905.2373474505591,4923.8145679181225,6829.051915368681,-7279.587496398986,91145.90622510928,97974.95814047795,Non-Composite Rolled Steel with PCC Planks,223624251.9886,351000.0,423941492.45100594,1565.369763920297,264.1346894274347,Healthcare,58.032,9,No,No,10,10
7,69186.71348854953,5487.5994732432855,1135.3757079621719,2935.3929286563175,4070.7686366184894,-13280.615629527398,76934.98458230504,81005.75321892355,Composite Rolled Steel with Metal Decking,215570419.4292,351000.0,264651657.88534832,1508.992936004326,223.48711543677882,Healthcare,55.035000000000004,9,No,No,10,10
8,86153.10893745754,7827.870914243627,1215.0472909355403,3141.9295668853624,4356.976857820902,-19038.183852832648,96466.89598540055,100823.87284322143,Composite Cell Beams with Metal Decking,303581147.6085,351000.0,280557075.08151346,2125.0680332598354,280.8887863779498,Healthcare,56.69874,9,No,No,10,10
9,72885.03313733722,11422.33791051114,790.9727453313777,40398.98489096486,41189.957636296225,-29058.753518247348,86242.09274039039,89290.76597301691,Steel Frame with CLT Slabs,303414566.1865,351000.0,196166851.7397123,2123.9019633051525,251.75497066579925,Healthcare,55.6191,9,No,No,10,10
10,28.2907176552,1.9595302272000001,0.06163334917740001,0.15921183096,0.2208451801374,0.0,31.86521581471449,32.086060994851884,"CLT, Glulam and Steel Column Hybrid",,351000.0,12247.06392,0.0,,Healthcare,0.0,9,No,No,10,10
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1521520.0,0.0,0.0,,Office,0.0,34,Yes,No,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1521520.0,0.0,0.0,,Office,0.0,34,Yes,No,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1521520.0,0.0,0.0,,Office,0.0,34,Yes,No,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1521520.0,0.0,0.0,,Office,0.0,34,Yes,No,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1521520.0,0.0,0.0,,Office,0.0,34,Yes,No,11,11
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1521520.0,0.0,0.0,,Office,0.0,34,Yes,No,11,11
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1521520.0,,,,Office,,34,Yes,No,11,11
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,1521520.0,,,,Office,,34,Yes,No,11,11
8,,,,,,,,,Composite Cell Beams with Metal Decking,,1521520.0,,,,Office,,34,Yes,No,11,11
9,,,,,,,,,Steel Frame with CLT Slabs,,1521520.0,,,,Office,,34,Yes,No,11,11
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,1521520.0,,,,Office,,34,Yes,No,11,11
0,7287.580860884543,318.63599643913807,230.0422770899159,594.5430784969457,824.5853555868619,737.000942781493,8050.557223253445,8875.14257884031,RC Flat Slab,14496202.4685,34560.0,54564453.60350535,101.4734172795459,235.8805162191259,Education,14.745000000000001,3,No,Yes,8,8
1,6274.096586007814,279.1762782402403,212.23733149831236,548.5491802970755,760.786511795388,445.5586464998711,6938.440657217212,7699.2271690126,PT RC Flat Slab,14865970.8006,34560.0,50974030.24162403,104.06179560394028,203.77611263950092,Education,14.625,3,No,Yes,8,8
2,6509.858812368084,289.0182189547899,214.10332925717876,553.3694427640925,767.4727720212713,549.5900566045284,7197.415629703832,7964.888401725104,RC Rib Slab,15239610.0001,34560.0,51346900.39610875,106.6772700008383,211.3452806627509,Education,15.450000000000001,3,No,Yes,8,8
3,6417.8021323238645,286.7408254488003,208.45074464833363,538.767634534587,747.2183791829208,587.3645162459982,7097.0077801998905,7844.226159382812,Two-way RC Slab,12412658.0734,34560.0,50225765.11239943,86.88860651346847,207.86737230073376,Education,15.375,3,No,Yes,8,8
4,6852.971987699986,300.5260630334899,226.56283224562162,585.5549447709992,812.1177770166212,545.8582291668299,7573.183538249736,8385.301315266359,One-Way Spanning RC,13746778.4019,34560.0,53873058.70150947,96.22744881318356,221.91582717195945,Education,15.525000000000002,3,No,Yes,8,8
5,6564.744642990519,284.8714630116166,219.37272133136534,566.9813845354636,786.3541058668292,430.17452632643307,7195.646305121559,7982.0004109883885,Precast Hollowcore with In-situ RC Beams,14022903.5132,34560.0,52446404.03272092,98.16032459210629,211.04764553569632,Education,15.0,3,No,Yes,8,8
6,6380.217166298307,363.2733419164555,197.94878736556694,511.67452088531377,709.623308250881,-47.91854732195107,7038.9608050657025,7748.584113316583,Non-Composite Rolled Steel with PCC Planks,16952201.7394,34560.0,48147921.64890559,118.66541217614949,207.1072400822295,Education,16.1418,3,No,Yes,8,8
7,6539.808105756895,378.08382070994514,178.28774615794998,460.90779912781363,639.1955452857637,-429.67152020151093,7235.327652839193,7874.523198124957,Composite Rolled Steel with Metal Decking,17069710.8406,34560.0,44065522.23354389,119.48797588391325,212.8129522199973,Education,16.207800000000002,3,No,Yes,8,8
8,6970.0021338937295,437.8445678395702,180.0130667973422,465.38339645661836,645.3964632539606,-570.8470243442903,7730.661931347817,8376.058394601776,Composite Cell Beams with Metal Decking,19241009.0308,34560.0,44408766.8410525,134.68706321540034,227.5853297037968,Education,15.4404,3,No,Yes,8,8
9,5326.243559337052,561.2518136380314,149.45446690834004,2903.9075713714383,3053.3620382797776,-932.5998480025347,6166.74309002393,6716.472100780776,Steel Frame with CLT Slabs,18262941.6049,34560.0,38352801.820385955,127.84059123416381,182.13494448084762,Education,16.135800000000003,3,No,Yes,8,8
10,5063.412832563978,600.3291917513797,150.8915638443251,4352.005925450014,4502.897489294341,-1137.3168572049756,5953.560230818524,6516.364280112865,"CLT, Glulam and Steel Column Hybrid",21205042.5811,34560.0,38641642.369831756,148.43529806743288,176.5623706274872,Education,16.8,3,No,Yes,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,114660.0,0.0,0.0,,Office,0.0,25,Yes,Yes,7,7
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,114660.0,0.0,0.0,,Office,0.0,25,Yes,Yes,7,7
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,114660.0,0.0,0.0,,Office,0.0,25,Yes,Yes,7,7
3,55364.252640500905,2302.9850622807026,1472.6903723810115,3804.380453955513,5277.070826336526,8061.147734157787,60986.76882919112,66263.83965552764,Two-way RC Slab,87599875.3654,114660.0,351169676.90977484,613.1991275577237,537.2402577773316,Office,141.25,25,Yes,Yes,7,7
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,114660.0,0.0,0.0,,Office,0.0,25,Yes,Yes,7,7
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,114660.0,0.0,0.0,,Office,0.0,25,Yes,Yes,7,7
6,53249.360647078785,3252.315009211233,1361.7154739290163,3518.1785658128547,4879.894039741873,-1026.0135600485462,58828.44373573465,63708.337775476524,Non-Composite Rolled Steel with PCC Planks,117962960.2496,114660.0,328651245.2177848,825.7407217471034,520.2702290029805,Office,140.6425,25,Yes,Yes,7,7
7,44856.93304706526,2893.666550689337,1011.2315882276055,2612.8663671855434,3624.0979554131495,-2881.9026407328615,49790.89526115024,53414.9932165634,Composite Rolled Steel with Metal Decking,107806367.8091,114660.0,252918366.42429385,754.6445746634113,440.8297561121023,Office,135.19,25,Yes,Yes,7,7
8,,,,,,,,,Composite Cell Beams with Metal Decking,,114660.0,,,,Office,134.02745256149902,25,Yes,Yes,7,7
9,40624.265791202284,3763.8538489311263,922.5828024908338,13948.550352916798,14871.133155407628,-5119.242719235063,46336.24224261711,49706.311177841264,Steel Frame with CLT Slabs,108434590.9389,114660.0,232638155.79952854,759.0421365721612,410.7385695027845,Office,140.3725,25,Yes,Yes,7,7
10,40279.28972674215,3918.4062436195495,1025.8938603385438,24497.65844815481,25523.55230849335,-5656.6119029509155,46406.47197110981,50203.06811960316,"CLT, Glulam and Steel Column Hybrid",98192953.828,114660.0,254013066.0867139,687.3506767961885,410.7258211050584,Office,152.5,25,Yes,Yes,7,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,322560.0,0.0,0.0,,Office,0.0,11,Yes,Yes,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,322560.0,0.0,0.0,,Office,0.0,11,Yes,Yes,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,322560.0,0.0,0.0,,Office,0.0,11,Yes,Yes,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,322560.0,0.0,0.0,,Office,0.0,11,Yes,Yes,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,322560.0,0.0,0.0,,Office,0.0,11,Yes,Yes,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,322560.0,0.0,0.0,,Office,0.0,11,Yes,Yes,12,12
6,413.9016137256,28.6685100416,0.9017142299022002,2.32931644088,3.2310306707822,0.0,466.1975849524131,469.4286156231953,Non-Composite Rolled Steel with PCC Planks,7553049.761,322560.0,179178.18776,0.0,,Office,0.0,11,Yes,Yes,12,12
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,322560.0,,,,Office,62.90240000000001,11,Yes,Yes,12,12
8,,,,,,,,,Composite Cell Beams with Metal Decking,,322560.0,,,,Office,64.89846,11,Yes,Yes,12,12
9,,,,,,,,,Steel Frame with CLT Slabs,,322560.0,,,,Office,63.36110000000001,11,Yes,Yes,12,12
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,322560.0,,,,Office,75.24,11,Yes,Yes,12,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,567000.0,0.0,0.0,,Office,0.0,35,No,No,6,6
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,567000.0,0.0,0.0,,Office,0.0,35,No,No,6,6
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,567000.0,0.0,0.0,,Office,0.0,35,No,No,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,567000.0,0.0,0.0,,Office,0.0,35,No,No,6,6
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,567000.0,0.0,0.0,,Office,0.0,35,No,No,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,567000.0,0.0,0.0,,Office,0.0,35,No,No,6,6
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,567000.0,,,,Office,,35,No,No,6,6
7,1016.9961818016001,70.4412939776,2.2155988246392004,5.72335513568,7.9389539603192,0.0,1145.4924265553946,1153.431380515714,Composite Rolled Steel with Metal Decking,,567000.0,440258.08736,0.0,,Office,0.0,35,No,No,6,6
8,,,,,,,,,Composite Cell Beams with Metal Decking,,567000.0,,0.0,,Office,0.0,35,No,No,6,6
9,,,,,,,,,Steel Frame with CLT Slabs,,567000.0,,,,Office,196.02450000000002,35,No,No,6,6
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,567000.0,,,,Office,215.6,35,No,No,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,45000.0,0.0,0.0,,Education,0.0,4,Yes,No,6,6
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,45000.0,0.0,0.0,,Education,0.0,4,Yes,No,6,6
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,45000.0,0.0,0.0,,Education,0.0,4,Yes,No,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,45000.0,0.0,0.0,,Education,0.0,4,Yes,No,6,6
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,45000.0,0.0,0.0,,Education,0.0,4,Yes,No,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,45000.0,0.0,0.0,,Education,0.0,4,Yes,No,6,6
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,45000.0,,,,Education,22.808400000000002,4,Yes,No,6,6
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,45000.0,,,,Education,21.610400000000002,4,Yes,No,6,6
8,,,,,,,,,Composite Cell Beams with Metal Decking,,45000.0,,,,Education,21.86306968068852,4,Yes,No,6,6
9,,,,,,,,,Steel Frame with CLT Slabs,,45000.0,,,,Education,22.402800000000003,4,Yes,No,6,6
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,45000.0,,,,Education,24.64,4,Yes,No,6,6
0,3022.763767907855,242.20498827177147,94.80045565787515,244.96057218394031,339.7610278418154,269.2792241770909,3448.960856727144,3788.7218845689595,RC Flat Slab,6059644.5823,5544.0,43853584.23997847,42.417512076194775,629.7580030309052,Education,5.140000000000001,1,Yes,Yes,11,11
1,2876.37794362601,235.95090540404132,93.03972487429898,240.4122363296949,333.4519612039938,214.27211536372695,3287.9146534487872,3621.3666146527808,PT RC Flat Slab,5752072.5279,5544.0,43439935.186970174,40.26450769500203,600.3209165122275,Education,5.005000000000001,1,Yes,Yes,11,11
2,2879.2506753387574,236.05070802069267,93.12594468728335,240.6349601386957,333.760904825979,214.52900954497605,3291.0611061096097,3624.822010935588,RC Rib Slab,5910036.7053,5544.0,43457067.78766255,41.37025693705772,601.0879081974508,Education,5.625,1,Yes,Yes,11,11
3,2876.8715595563694,235.96760388884053,93.05597057404482,240.45420236977355,333.5101729438183,214.29347847174185,3288.45509975016,3621.9652726939776,Two-way RC Slab,5664319.0381,5544.0,43443163.34389931,39.650233266678555,600.307599750512,Education,5.550000000000001,1,Yes,Yes,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,5544.0,0.0,0.0,,Education,0.0,1,Yes,Yes,11,11
5,2877.5989538632834,235.99272988565582,93.0782615453106,240.51178461049983,333.5900461558104,214.35120913689835,3289.2517369102225,3622.8417830660323,Precast Hollowcore with In-situ RC Beams,5739592.5617,5544.0,43447592.7470321,40.177147931723425,600.5463356497016,Education,5.300000000000001,1,Yes,Yes,11,11
6,2874.0997002627037,236.9744619844147,92.66938540941557,239.45597743739788,332.1253628468134,208.77921242428752,3286.070502342596,3618.1958651894083,Non-Composite Rolled Steel with PCC Planks,5828722.2688,5544.0,43366376.810639635,40.80105588148467,600.0850573997259,Education,5.94,1,Yes,Yes,11,11
7,2870.6248130286813,236.7312000397329,92.60883861701068,239.29952727599434,331.90836589300494,208.82547641807386,3282.194185543732,3614.102551436737,Composite Rolled Steel with Metal Decking,5813071.6679,5544.0,43354342.182839364,40.69150167547879,599.3661051982704,Education,5.6509,1,Yes,Yes,11,11
8,2871.248868249649,236.76212992818606,92.6201020289637,239.32862302470554,331.9487250536692,208.85752543167885,3282.886023899468,3614.8347489531366,Composite Cell Beams with Metal Decking,5818856.5835,5544.0,43356580.31735562,40.73199608424187,599.4981998527616,Education,5.7642,1,Yes,Yes,11,11
9,2860.559135195499,235.880079910708,92.53676384476606,239.11327455881994,331.65003840358594,205.00448536077207,3270.777784524962,3602.4278229285474,Steel Frame with CLT Slabs,6414636.6534,5544.0,43282663.67460224,44.90245657381679,598.0664215546137,Education,5.683,1,Yes,Yes,11,11
10,2859.6858412736865,235.69109081644285,92.63816878062742,239.3752247160376,332.01339349666495,205.34405506332567,3269.6784583289655,3601.69185182563,"CLT, Glulam and Steel Column Hybrid",5039053.3537,5544.0,43302813.6866959,35.27337347584779,596.1312827930759,Education,6.5200000000000005,1,Yes,Yes,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,258048.0,0.0,0.0,,Office,0.0,15,Yes,No,7,7
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,258048.0,0.0,0.0,,Office,0.0,15,Yes,No,7,7
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,258048.0,0.0,0.0,,Office,0.0,15,Yes,No,7,7
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,258048.0,0.0,0.0,,Office,0.0,15,Yes,No,7,7
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,258048.0,0.0,0.0,,Office,0.0,15,Yes,No,7,7
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,258048.0,0.0,0.0,,Office,0.0,15,Yes,No,7,7
6,435.09166761060004,30.136219401600002,0.9478782758659502,2.44856782638,3.3964461022459504,0.0,490.06497666726574,493.4614227695117,Non-Composite Rolled Steel with PCC Planks,7939734.727,258048.0,188351.37126,0.0,,Office,0.0,15,Yes,No,7,7
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,258048.0,,,,Office,82.1685,15,Yes,No,7,7
8,,,,,,,,,Composite Cell Beams with Metal Decking,,258048.0,,,,Office,83.58355106826447,15,Yes,No,7,7
9,,,,,,,,,Steel Frame with CLT Slabs,,258048.0,,,,Office,86.40150000000001,15,Yes,No,7,7
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,258048.0,,,,Office,95.70000000000002,15,Yes,No,7,7
0,7071.893903361859,470.7086965614062,217.89514655161497,562.9888890352859,780.8840355869008,650.3939840075593,7972.200689627505,8753.084725214409,RC Flat Slab,13662055.2911,28080.0,84219945.87497967,95.6343870379183,287.3160639838114,Residential,23.35,5,Yes,No,6,6
1,6077.965332118432,433.7944170429008,191.86178357369565,495.7392678305266,687.6010514042223,501.0501403427425,6881.842150582019,7569.44320198624,PT RC Flat Slab,14037759.1601,28080.0,78823739.37440184,98.26431412101479,248.57929005352685,Residential,23.000000000000004,5,Yes,No,6,6
2,5434.128453811109,412.46666692409747,169.3577432485258,437.6066251624276,606.9643684109534,494.1111142241022,6177.147997327682,6784.112365738634,RC Rib Slab,13229310.1615,28080.0,74359280.19950926,92.60517113029054,223.28180799351756,Residential,24.625,5,Yes,No,6,6
3,6050.26169504992,438.67260846469856,172.60062402925712,445.98366443704396,618.5842884663012,791.9929221914944,6854.147012557338,7472.731301023639,Two-way RC Slab,12946060.7993,28080.0,75003667.83601822,90.62242559503593,247.32084893705036,Residential,24.625,5,Yes,No,6,6
4,5504.046066843193,415.2562979215588,170.3107522051277,440.0684466101821,610.3791988153098,518.6001374930371,6253.889711302225,6864.268910117535,One-Way Spanning RC,12597051.4403,28080.0,74548651.08010577,88.17936008189234,225.85716066182752,Residential,25.25,5,Yes,No,6,6
5,6169.680953184194,433.0600865536625,190.31677330889855,491.7481831922032,682.0649565011016,509.97795374664815,6920.29068607923,7602.355642580333,Precast Hollowcore with In-situ RC Beams,13566918.5106,28080.0,78516732.86376157,94.96842957417267,249.83116508737191,Residential,23.375,5,Yes,No,6,6
6,5797.007829016682,494.216480793503,165.7108806160377,428.21739557110226,593.9282761871399,56.37816819079952,6545.630216670386,7139.5584928575245,Non-Composite Rolled Steel with PCC Planks,15752355.5124,28080.0,73640673.05381097,110.26648858712531,237.0333584493416,Residential,25.171999999999997,5,Yes,No,6,6
7,5901.54045333013,503.3404421614852,145.68747159429657,376.51283890351453,522.2003104978111,-311.34010705916467,6686.337929911542,7208.538240409354,Composite Rolled Steel with Metal Decking,15693754.368,28080.0,69659204.96858369,109.85628057595602,242.02970835069436,Residential,24.665,5,Yes,No,6,6
8,6222.212912924639,546.883065505237,146.9636297557261,379.82288771452295,526.786517470249,-408.7186253958979,7055.064424700211,7581.85094217046,Composite Cell Beams with Metal Decking,17376646.6763,28080.0,69913824.10789204,121.63652673431798,255.5805182134804,Residential,23.719668550430324,5,Yes,No,6,6
9,4650.6146965403395,671.5906407599578,113.2962253646994,2456.305311400264,2569.601536764964,-762.5630332649288,5556.413006199262,5974.454909936701,Steel Frame with CLT Slabs,16056529.7093,28080.0,63126360.5805425,112.39570796512434,201.88065221383144,Residential,24.820500000000003,5,Yes,No,6,6
10,4348.516751525384,708.1557871455096,115.03050817463098,3961.644381196082,4076.6748893707127,-960.0622930015115,5302.935416149927,5735.42534552064,"CLT, Glulam and Steel Column Hybrid",17579121.32,28080.0,63474245.6784566,123.05384923990705,193.23323594693142,Residential,25.775000000000002,5,Yes,No,6,6
0,28899.964263736103,1068.3857664122804,835.5801258047051,2158.567179416849,2994.1473052215533,3170.5279605338765,31712.832466024458,34706.97977124602,RC Flat Slab,46021908.0069,83160.0,175007834.6904986,322.1533560479926,385.221089731511,Healthcare,129.71999999999997,24,No,No,7,7
1,24268.06397913623,899.8184831189259,713.5885704683583,1843.437478597672,2557.02604906603,2485.2400593948455,26634.893987136737,29191.920036202762,PT RC Flat Slab,48354896.1212,83160.0,150337301.31767553,338.48427284825357,324.35519793151747,Healthcare,127.80000000000001,24,No,No,7,7
2,22469.92910154844,834.9044942322399,635.7929405926589,1642.4750964051057,2278.2680369977643,2703.8070100182877,24658.856473946114,26937.12451094388,RC Rib Slab,45750742.9184,83160.0,133010934.51528335,320.2552004285809,300.37411825847397,Healthcare,135.6,24,No,No,7,7
3,24414.32155677682,912.8935614765903,658.3366993319044,1700.7103400434937,2359.047039375398,3447.8756456031742,26792.749829096247,29151.796868471643,Two-way RC Slab,43937502.19,83160.0,137333513.59544167,307.5625153300982,325.88158182330864,Healthcare,136.2,24,No,No,7,7
4,24826.52799682622,927.5706359361509,710.8350805601932,1836.3246382983882,2547.159718858581,2845.876628419017,27251.53973452404,29798.699453382615,One-Way Spanning RC,44436287.4792,83160.0,150204597.37087107,311.0540123545875,331.44052124673675,Healthcare,135.6,24,No,No,7,7
5,24250.834023010335,884.671317899814,702.3485543533575,1814.4021662290659,2516.750720582423,2413.832166645639,26395.83570487793,28912.586425460344,Precast Hollowcore with In-situ RC Beams,43144948.8471,83160.0,148257311.16370374,302.0146419294672,321.0419714623304,Healthcare,130.2,24,No,No,7,7
6,25272.528342247027,1581.9878448352817,608.7845125815558,1572.991417352082,2181.7759299336376,-1135.4370506062517,27846.204606278803,30027.980536212443,Non-Composite Rolled Steel with PCC Planks,66284254.5212,83160.0,127793093.00732319,463.9897816486864,340.43042794525604,Healthcare,142.87199999999999,24,No,No,7,7
7,24093.81995285717,1574.5418336583284,483.7704913723806,1250.1336012021216,1733.904092574502,-2619.5672469172446,26652.942528701107,28386.846621275603,Composite Rolled Steel with Metal Decking,64535760.1081,83160.0,101770249.77489856,451.75032075677376,325.9342574489885,Healthcare,137.868,24,No,No,7,7
8,,,,,,,,,Composite Cell Beams with Metal Decking,,83160.0,,,,Healthcare,137.8608,24,No,No,7,7
9,19362.29690480348,2207.812118413018,370.58632451364696,10044.286632652247,10414.872957165895,-4390.2557031089655,22401.636763539984,23779.959261990294,Steel Frame with CLT Slabs,62807576.0987,83160.0,78771867.22589687,439.6530326912375,274.6667844664649,Healthcare,138.7824,24,No,No,7,7
10,19551.863945221572,2388.2109013033,429.503519274302,16458.192115702346,16887.695634976648,-5024.705316582124,22920.627227489706,24544.404654466347,"CLT, Glulam and Steel Column Hybrid",71507816.0682,83160.0,90768609.8915707,500.55471247724995,281.6399944680971,Healthcare,146.39999999999998,24,No,No,7,7
0,27591.995775163097,1072.5814564212155,821.0547031196917,2121.379636619957,2942.4343397396487,2960.2552199062643,30335.494728657282,33277.92906839693,RC Flat Slab,43744465.3633,99000.0,178256540.71388522,306.21125754290296,309.5121816787897,Healthcare,33.21,6,No,No,10,10
1,19188.376137954114,767.9440098492724,592.8662913353963,1531.9212455229203,2124.787536858316,1826.1630852995938,21122.636047558342,23247.423584416654,PT RC Flat Slab,45729418.8334,99000.0,131952267.06327802,320.1059318337918,216.59335332719326,Healthcare,32.28,6,No,No,10,10
2,20236.189714023232,813.7345256683296,594.9487024521346,1537.3005489541376,2132.2492514062715,2387.3987156127037,22274.58902937993,24406.838280786204,RC Rib Slab,42531389.9747,99000.0,132392980.73582755,297.7197298226664,228.00311877982423,Healthcare,35.4,6,No,No,10,10
3,22771.455576129843,926.4161757307234,592.9939274404334,1532.2509562761209,2125.244883716554,3856.6929030774236,25062.504766500926,27187.74965021748,Two-way RC Slab,42654305.9975,99000.0,132010792.73166114,298.5801419825214,256.17257483316615,Healthcare,34.95,6,No,No,10,10
4,23267.643700871362,916.0668807773886,690.6724798863986,1784.5750857937658,2475.2475656801644,2583.017552696457,25592.72404576156,28067.97161144172,One-Way Spanning RC,40636502.5692,99000.0,151133869.90227273,284.4555179841332,261.3856521590474,Healthcare,35.7,6,No,No,10,10
