,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
1,5632.729099713635,215.32206495606871,168.21526677828547,434.5999134521582,602.8151802304437,575.1758460104883,6189.17556997565,6791.990750206095,PT RC Flat Slab,13943335.5711,32760.0,36164435.96773835,97.60334899740178,191.90411840577082,Office,13,No,7.0,8.0,9.0,5.0
2,5639.753750595854,217.4328339690294,162.0487875058958,418.6706078304861,580.7193953363817,677.3376021044162,6197.631559649355,6778.350954985736,RC Rib Slab,13525778.4223,32760.0,34912639.62845658,94.68044895629458,192.0730161357036,Office,13,No,7.0,8.0,9.0,5.0
3,5831.97773891755,226.64569934053273,161.12480852067884,416.2837768701639,577.4085853908429,801.090611829011,6409.546428922302,6986.955014313144,Two-way RC Slab,11647049.4281,32760.0,34809344.58634288,81.52934599688534,198.14028616969435,Office,13,No,7.0,8.0,9.0,5.0
4,5988.645371120543,229.5902703297716,173.3073232214553,447.7537602005354,621.0610834219909,696.0043702630933,6579.939259087081,7201.000342509071,One-Way Spanning RC,12428748.551,32760.0,37203191.43391556,87.00123985679362,203.508562238824,Office,13,No,7.0,8.0,9.0,5.0
5,6440.499880624177,239.06380671615005,188.46251498953947,486.902790103187,675.3653050927263,616.2629941126671,6988.62193169233,7663.9872367850585,Precast Hollowcore with In-situ RC Beams,13403698.1447,32760.0,40526437.84138842,93.82588701301695,216.19193585791655,Office,13,No,7.0,8.0,9.0,5.0
6,5806.436060895468,359.95494658293546,143.56098120899756,370.97434627530924,514.5353274843067,-251.43427357445373,6369.551539698924,6884.086867183231,Non-Composite Rolled Steel with PCC Planks,17866180.257,32760.0,31034500.101629287,125.06326179881991,198.2483150640337,Office,13,No,7.0,8.0,9.0,5.0
7,6354.617095684587,405.40690864229276,122.92681135754003,317.7080786365417,440.6348899940816,-823.8377912961722,7008.437097144456,7449.071987138535,Composite Rolled Steel with Metal Decking,18713355.4448,32760.0,26958133.430757254,130.99348811358348,217.93133654633817,Office,13,No,7.0,8.0,9.0,5.0
8,6407.791156000302,419.50125867831116,120.8477393716741,312.34250824229883,433.1902476139729,-855.9367364673201,7073.176858781375,7506.367106395348,Composite Cell Beams with Metal Decking,19475666.8791,32760.0,26533259.631905835,136.32966815398257,220.0704068051086,Office,13,No,7.0,8.0,9.0,5.0
9,4443.2484651566165,646.8876406126335,79.2587792051887,3784.444541161603,3863.7033203667916,-1507.179253808497,5278.323644609712,5582.173753967334,Steel Frame with CLT Slabs,17261519.083,32760.0,18148843.32153492,120.83063358085259,164.80934915111612,Office,13,No,7.0,8.0,9.0,5.0
10,4059.2022309056147,674.5974671115582,83.04594474112895,5494.609036553791,5577.654981294921,-1681.9786971377646,4938.5841576241955,5265.327810919115,"CLT, Glulam and Steel Column Hybrid",18918237.654,32760.0,18922538.292987425,132.42766357789864,154.79279063498458,Office,13,No,7.0,8.0,9.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,211200.0,0.0,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,211200.0,0.0,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,211200.0,0.0,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,211200.0,0.0,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,211200.0,0.0,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,211200.0,0.0,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
6,280.24470377904004,19.41088857344,0.6105331046614801,1.577134696592,2.1876678012534803,0.0,315.65328514062793,317.8409529418814,Non-Composite Rolled Steel with PCC Planks,5114022.5665,211200.0,121318.05358400001,0.0,,Residential,14,Yes,11.0,16.0,10.0,8.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,211200.0,,,,Residential,14,Yes,11.0,16.0,10.0,8.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,211200.0,,,,Residential,14,Yes,11.0,16.0,10.0,8.0
9,,,,,,,,,Steel Frame with CLT Slabs,,211200.0,,,,Residential,14,Yes,11.0,16.0,10.0,8.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,211200.0,,,,Residential,14,Yes,11.0,16.0,10.0,8.0
0,20724.40367019099,1287.2961343694408,612.2261141795033,1581.807146135482,2194.0332603149864,2277.4413214754018,23265.878609211893,25459.911869526884,RC Flat Slab,41813765.5172,104832.0,223458136.38821515,292.6963586206037,224.72694375603345,Education,8,Yes,7.0,8.0,16.0,13.0
1,18252.06903691609,1195.6745741046705,555.9190157909114,1436.3541348981855,1992.2731506890968,1771.436886691546,20555.3445168096,22547.617667498693,PT RC Flat Slab,45987739.4688,104832.0,212251495.8155038,321.914176281275,199.14967465173683,Education,8,Yes,7.0,8.0,16.0,13.0
2,18006.129466665534,1191.588060449728,528.8554242991938,1366.4432179796902,1895.298642278884,2062.8046850183714,20287.01953701283,22182.31817929172,RC Rib Slab,44016861.2223,104832.0,206547271.81354,308.1180285560648,196.45850089256047,Education,8,Yes,7.0,8.0,16.0,13.0
3,18790.261514411144,1225.3135785434617,531.9330316253485,1374.393321355748,1906.3263529810968,2458.6179633712914,21148.805706192496,23055.132059173593,Two-way RC Slab,38506374.4158,104832.0,207167025.56653246,269.54462091029535,204.3111867283157,Education,8,Yes,7.0,8.0,16.0,13.0
4,19237.571558771673,1235.9998670146306,567.601807994568,1466.5332305062407,2034.135038500809,2144.477253994146,21637.735826087333,23671.870864588138,One-Way Spanning RC,41520213.5985,104832.0,214658214.86133632,290.6414951891843,209.17637096761027,Education,8,Yes,7.0,8.0,16.0,13.0
5,19762.037379270765,1227.9966982550975,591.8084378232587,1529.0640179425006,2120.8724557657597,1787.0070553717983,21959.072677677545,24079.945133443307,Precast Hollowcore with In-situ RC Beams,43189301.0647,104832.0,218987899.8981881,302.3251074531408,212.35307716280033,Education,8,Yes,7.0,8.0,16.0,13.0
6,17591.526210859953,1464.898354247976,472.7428954421143,1221.6269279736023,1694.369823415717,-224.77039996481722,19746.512947102095,21440.882770517816,Non-Composite Rolled Steel with PCC Planks,52374928.7041,104832.0,194356670.95915502,366.6245009285844,191.8606670485222,Education,8,Yes,7.0,8.0,16.0,13.0
7,19452.84378847406,1639.9841937458903,414.47684886928135,1071.2308801043157,1485.7077289735973,-1966.6095300462662,21913.79895651159,23399.506685485187,Composite Rolled Steel with Metal Decking,56038570.5771,104832.0,182921505.66786903,392.26999403982336,212.77919862781798,Education,8,Yes,7.0,8.0,16.0,13.0
8,19743.833206273946,1682.9867253148223,413.00762725317577,1067.4491888179516,1480.4568160711276,-2032.6018007178438,22250.01511925628,23730.47193532741,Composite Cell Beams with Metal Decking,58608338.5404,104832.0,182618121.934479,410.25836978280586,216.15798123701813,Education,8,Yes,7.0,8.0,16.0,13.0
9,13866.477115272555,2315.0680029721098,287.9689401444171,10926.235655068303,11214.20459521272,-3922.3008528491746,16824.382196706116,17912.78210282608,Steel Frame with CLT Slabs,51733659.5878,104832.0,157073871.48294634,362.1356171143298,163.94343152682814,Education,8,Yes,7.0,8.0,16.0,13.0
10,12782.47170719774,2435.846318973587,293.88199996621324,16127.860693556613,16421.74269352282,-4590.451425175031,15901.99272879459,17040.031204717412,"CLT, Glulam and Steel Column Hybrid",57254523.631,104832.0,158267305.11237162,400.78166541714523,155.51333938312476,Education,8,Yes,7.0,8.0,16.0,13.0
0,28509.57732424489,1335.856977750794,851.1972479025067,2198.9757881619967,3050.1730360645024,2759.966908110903,31571.28211580746,34621.45515187194,RC Flat Slab,43450518.1782,78624.0,231582225.90660384,304.1536272470812,405.4161037730787,Office,12,Yes,9.0,14.0,3.0,16.0
1,27774.005833962015,1302.2312784388096,846.8870253294217,2187.8415818132426,3034.728607142664,2411.3249656315747,30760.630244384312,33795.358851526966,PT RC Flat Slab,50611910.51,78624.0,230260431.98139974,354.2833735701011,395.74320332156105,Office,12,Yes,9.0,14.0,3.0,16.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,78624.0,0.0,0.0,,Office,12,Yes,9.0,14.0,3.0,16.0
3,26220.16167496886,1264.029530529908,686.9313999340701,1774.6427482037896,2461.57414813786,4076.544390000121,29054.883070815195,31516.457218953055,Two-way RC Slab,43218278.9005,78624.0,194740047.6035378,302.52795230358765,373.3899448402368,Office,12,Yes,9.0,14.0,3.0,16.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,78624.0,0.0,0.0,,Office,12,Yes,9.0,14.0,3.0,16.0
5,23516.153304611653,1130.8868589336223,702.1014896660492,1813.8302626629506,2515.9317523289997,2063.1639942645443,25869.156963371224,28385.088715700214,Precast Hollowcore with In-situ RC Beams,40857686.3235,78624.0,199568546.10463065,286.0038042645524,332.6612836746512,Office,12,Yes,9.0,14.0,3.0,16.0
6,22943.01501637065,1589.6046773241717,587.4920748614715,1517.9786601543942,2105.470735015866,-612.4705241707527,25430.715713660225,27536.186448676082,Non-Composite Rolled Steel with PCC Planks,55747660.6265,78624.0,174661161.71970996,390.2336243857614,328.41052780380016,Office,12,Yes,9.0,14.0,3.0,16.0
7,19978.58434586608,1480.8535939627159,428.23826857466923,1106.6459005310921,1534.884169105761,-1811.3704006186751,22318.260566984613,23853.144736090366,Composite Rolled Steel with Metal Decking,52885888.7314,78624.0,141535478.37536278,370.2012211199995,288.5691619366175,Office,12,Yes,9.0,14.0,3.0,16.0
8,21458.764483983367,1682.646602217964,434.6991199914506,1123.3981765027156,1558.0972964941664,-2281.9365954909154,24020.777131090264,25578.874427584415,Composite Cell Beams with Metal Decking,61092645.4277,78624.0,142806131.50232607,427.6485179940748,310.95372467801616,Office,12,Yes,9.0,14.0,3.0,16.0
9,17435.584696385984,2306.3019899559868,346.07609680807116,10044.532263074489,10390.608359882555,-4107.484660789574,20510.946381371195,21801.81162198769,Steel Frame with CLT Slabs,57534987.1222,78624.0,125260964.20262453,402.74490985530525,265.99627710656415,Office,12,Yes,9.0,14.0,3.0,16.0
10,15268.768036454003,2238.502118670116,358.99087477852976,15758.096187212226,16117.087061990756,-4241.49069560645,18331.16150415841,19699.395318149167,"CLT, Glulam and Steel Column Hybrid",55089274.3029,78624.0,128014074.54829437,385.6249201205759,238.0543653881637,Office,12,Yes,9.0,14.0,3.0,16.0
0,69089.9244985231,2587.8560691487955,2009.8197460204467,5192.318503326491,7202.138249346941,7673.125362089706,75851.64293410607,83053.78118345301,RC Flat Slab,106718114.9538,270270.0,423408870.6863711,747.0268046767767,283.415361448858,Education,13,No,9.0,11.0,14.0,15.0
1,53295.55283362762,2016.8865306570437,1598.1375803974036,4128.857370072729,5726.9949504701335,5267.92077072019,58540.894954181575,64267.88990465172,PT RC Flat Slab,116931064.2312,270270.0,341112000.2384809,818.5174496183461,219.63004552410524,Education,13,No,9.0,11.0,14.0,15.0
2,48747.266490992064,1868.1842399778031,1398.682350166062,3613.6227962014054,5012.305146367469,5863.368329731059,53557.644126288935,58569.94927265639,RC Rib Slab,102657454.7138,270270.0,299505810.0112585,718.6021829963584,200.82231216666773,Education,13,No,9.0,11.0,14.0,15.0
3,56226.85652458702,2180.5765181077963,1456.0172680864168,3761.7308802480266,5217.748148334443,9193.45841142184,61773.49422078221,66991.24236911665,Two-way RC Slab,100172868.2517,270270.0,310883712.0303705,701.2100777620454,231.1566370612508,Education,13,No,9.0,11.0,14.0,15.0
4,56309.62867707977,2138.0226664248153,1639.6257097327752,4236.029884997683,5875.655594730459,6317.170735126022,61850.09889085722,67725.75448558766,One-Way Spanning RC,98654702.099,270270.0,349544866.4535975,690.5829146929318,231.40075408128965,Education,13,No,9.0,11.0,14.0,15.0
5,50720.97512874759,1855.0494768242734,1494.3243844042086,3860.6861732696443,5355.010557673851,4574.103004808904,54893.422951778084,60248.43350945193,Precast Hollowcore with In-situ RC Beams,94820219.7113,270270.0,318283114.5281519,663.7415379788044,205.56171417381466,Education,13,No,9.0,11.0,14.0,15.0
6,54705.36688220367,3861.4078717529374,1242.5133762336106,3211.000285961194,4453.513662194805,-4905.545834868852,60118.16545840569,64571.67912060049,Non-Composite Rolled Steel with PCC Planks,157587411.4278,270270.0,267129413.74013424,1103.111879994806,226.51895267103453,Education,13,No,9.0,11.0,14.0,15.0
7,46091.741120682505,3256.805349750789,798.6084788576193,2064.3765707777984,2862.985049635418,-8120.267938685236,50946.04360040957,53809.02865004497,Composite Rolled Steel with Metal Decking,137753406.7462,270270.0,176979328.9447989,964.2738472235976,192.06836662460933,Education,13,No,9.0,11.0,14.0,15.0
8,51460.08872131242,3985.961084660487,822.0728930816107,2125.2152029190406,2947.2880960006505,-9810.653958730503,57119.79794346913,60067.08603946976,Composite Cell Beams with Metal Decking,166660466.9157,270270.0,181647779.68819723,1166.6232684098227,215.65997414392626,Education,13,No,9.0,11.0,14.0,15.0
9,35328.81697519743,6167.121381824263,481.1756006957706,35319.027473123446,35800.20307381921,-16236.204125576482,42736.18398310967,44649.32283674541,Steel Frame with CLT Slabs,150048361.3713,270270.0,114546518.53948963,1050.3385295987612,162.0102953073165,Education,13,No,9.0,11.0,14.0,15.0
10,28105.142998856398,5859.900312181288,487.4179265814177,50570.22528841591,51057.64321499734,-16435.50973807614,35292.19343700922,37311.06505200657,"CLT, Glulam and Steel Column Hybrid",179484936.6654,270270.0,115897728.68548843,1256.3945566577625,135.22991080647864,Education,13,No,9.0,11.0,14.0,15.0
0,26114.56824957975,1016.1047079648649,798.3319881627234,2062.691046229926,2861.0230343926505,2491.950244404654,28715.9261161631,31576.949150555745,RC Flat Slab,39674725.9184,84240.0,173928455.04520953,277.72308142852705,344.1791215288655,Healthcare,5,No,9.0,13.0,16.0,9.0
1,19185.99182490167,766.6214141486201,601.1495896519591,1553.3276720342105,2154.477261686169,1700.9524261290392,21120.267752797656,23274.74501448383,PT RC Flat Slab,42753116.9742,84240.0,133735243.57449703,299.2718188194269,254.26803859944303,Healthcare,5,No,9.0,13.0,16.0,9.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,84240.0,0.0,0.0,,Healthcare,5,No,9.0,13.0,16.0,9.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,84240.0,0.0,0.0,,Healthcare,5,No,9.0,13.0,16.0,9.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,84240.0,0.0,0.0,,Healthcare,5,No,9.0,13.0,16.0,9.0
5,17325.49589809016,683.6988155790987,531.0847178400792,1372.3354547357628,1903.4201725758414,1484.8558617400442,18827.797876067147,20731.218048642997,Precast Hollowcore with In-situ RC Beams,33908544.8839,84240.0,119578320.97826262,237.35981418707186,226.31953573426185,Healthcare,5,No,9.0,13.0,16.0,9.0
6,17002.960189720176,1104.2788530240907,438.6292004815369,1133.687620911411,1572.3168213929478,-947.4604980484773,18633.561134251027,20205.877955643984,Non-Composite Rolled Steel with PCC Planks,47161816.7079,84240.0,101416360.74289142,330.1327169556219,225.11507420710646,Healthcare,5,No,9.0,13.0,16.0,9.0
7,14744.261327318885,1066.1336163206959,280.417841495399,725.0744232197284,1005.4922647151276,-2439.6926466657296,16343.011707183185,17348.50397189831,Composite Rolled Steel with Metal Decking,46008665.4947,84240.0,69044628.29283726,322.06065846282195,197.82849436901716,Healthcare,5,No,9.0,13.0,16.0,9.0
8,17288.11273809125,1413.2419360950396,292.30004712163316,755.8761017767636,1048.1761488983968,-3269.7028716122136,19269.471881689038,20317.648030587436,Composite Cell Beams with Metal Decking,59451297.3163,84240.0,71413988.18183996,416.15908121434256,233.68507790721011,Healthcare,5,No,9.0,13.0,16.0,9.0
9,13708.94359751534,2342.9935709877846,193.38696627832118,11829.067488163355,12022.454454441675,-6001.925726983992,16506.745511320594,17262.851341909052,Steel Frame with CLT Slabs,58633546.3521,84240.0,51395593.27438623,410.43482446484154,200.821229057282,Healthcare,5,No,9.0,13.0,16.0,9.0
10,9662.95571403839,2119.671381564105,192.73021826365272,19102.763656751944,19295.493875015592,-5905.8254596200695,12271.5895635451,13065.128238560696,"CLT, Glulam and Steel Column Hybrid",55784340.8996,84240.0,51289337.802372925,390.49038629750936,150.30959104751435,Healthcare,5,No,9.0,13.0,16.0,9.0
0,3879.799794455458,301.0645957336849,123.66525145711167,319.5386513315933,443.203902788705,308.70389133693584,4417.343763235479,4860.547666024184,RC Flat Slab,7285296.9644,6656.0,55038737.54068008,50.99707875066806,671.3252466926302,Healthcare,1,Yes,8.0,13.0,4.0,8.0
1,3628.6974195865614,292.50937177330684,116.32340759307414,300.57313315325496,416.89654074632915,283.1518155137304,4142.517849642231,4559.414390388561,PT RC Flat Slab,7432900.0058,6656.0,53622979.66151831,52.030300040501885,630.1905272960837,Healthcare,1,Yes,8.0,13.0,4.0,8.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,6656.0,0.0,0.0,,Healthcare,1,Yes,8.0,13.0,4.0,8.0
3,3760.1371645477498,298.8250731758922,113.91119637443933,294.34188708425296,408.25308345869246,396.1181826488323,4287.1295870562835,4695.382670514977,Two-way RC Slab,7293384.7861,6656.0,53096330.41085644,51.05369350270334,651.7703246032131,Healthcare,1,Yes,8.0,13.0,4.0,8.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,6656.0,0.0,0.0,,Healthcare,1,Yes,8.0,13.0,4.0,8.0
5,3576.707066311928,289.81750423805624,114.14666015607575,294.9501392772532,409.096799433329,277.4036956022139,4075.33881233841,4484.435611771739,Precast Hollowcore with In-situ RC Beams,7148349.7627,6656.0,53147313.53650007,50.03844833910678,619.798266327752,Healthcare,1,Yes,8.0,13.0,4.0,8.0
6,3553.9640119184282,306.0211436947063,110.12872799481363,284.57823940442506,394.7069673992387,181.666276018603,4056.649892978711,4451.356860377949,Non-Composite Rolled Steel with PCC Planks,7599676.7439,6656.0,52346529.82480522,53.19773720742781,617.4650886697924,Healthcare,1,Yes,8.0,13.0,4.0,8.0
7,3464.45899395766,302.47401166679623,104.38272385460378,269.73732097242345,374.1200448270272,132.6485307492265,3964.8598886145046,4338.979933441532,Composite Rolled Steel with Metal Decking,7547708.1318,6656.0,51207865.97459009,52.83395692275714,603.6198686203819,Healthcare,1,Yes,8.0,13.0,4.0,8.0
8,3594.934742850165,319.9732337690829,105.02883445697529,271.41163862506863,376.4404730820439,94.12976932897672,4114.894145759166,4491.334618841211,Composite Cell Beams with Metal Decking,8209419.0142,6656.0,51379787.77473476,57.46593309913376,626.8569830015474,Healthcare,1,Yes,8.0,13.0,4.0,8.0
9,3394.4645912344895,343.522498671211,100.82184101633209,624.1797785494144,725.0016195657466,19.307101542194935,3931.6863514504857,4295.052089262919,Steel Frame with CLT Slabs,7973647.8862,6656.0,50461513.72672909,55.81553520367126,599.0838171054922,Healthcare,1,Yes,8.0,13.0,4.0,8.0
10,3296.3634790612286,354.32769427901155,101.31629288253734,1100.523222329414,1201.8395152119517,-40.84195096686164,3848.257111619038,4216.000498830989,"CLT, Glulam and Steel Column Hybrid",7160469.9741,6656.0,50560777.410519525,50.123289818797865,585.6941708890979,Healthcare,1,Yes,8.0,13.0,4.0,8.0
0,17914.925911337723,789.2794969708442,531.9365028995763,1374.1771779008911,1906.1136808004676,1759.9266889722837,19788.09447746662,21694.208158267098,RC Flat Slab,28318958.2387,48960.0,135674375.2937171,198.23270767072094,408.2174670166941,Healthcare,16,Yes,6.0,10.0,4.0,12.0
1,14214.788379642925,649.7737898309625,430.4224972950591,1111.9452707257842,1542.3677680208436,1277.1724809207808,15726.093225122213,17268.460993143053,PT RC Flat Slab,27695495.4266,48960.0,114008805.72273144,193.86846798628892,325.16261628081094,Healthcare,16,Yes,6.0,10.0,4.0,12.0
2,12449.892266633073,591.8544623518884,364.5800169947065,941.8603737750472,1306.440390769754,1324.2878308167315,13794.199225028131,15100.639615797889,RC Rib Slab,26188491.2505,48960.0,100802011.74416384,183.3194387537446,285.48853479946644,Healthcare,16,Yes,6.0,10.0,4.0,12.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,48960.0,0.0,0.0,,Healthcare,16,Yes,6.0,10.0,4.0,12.0
4,13035.48492173996,612.9887740907178,379.312758499095,979.9181262950774,1359.2308847941724,1421.9141824172023,14435.886177391389,15795.117062185565,One-Way Spanning RC,25471817.0869,48960.0,103709830.25135036,178.3027196082895,298.49242028185614,Healthcare,16,Yes,6.0,10.0,4.0,12.0
5,13707.823401108692,623.3120962729078,404.2581832480685,1044.3573755224304,1448.615558770499,1272.839554192923,15047.160379778094,16495.77593854859,Precast Hollowcore with In-situ RC Beams,25497064.4876,48960.0,108450893.74166895,178.4794514129306,310.98120570243105,Healthcare,16,Yes,6.0,10.0,4.0,12.0
6,14739.977891912897,979.650737769201,375.062760817829,969.0759014120848,1344.1386622299137,-412.3225077699048,16311.01094888495,17655.149611114866,Non-Composite Rolled Steel with PCC Planks,36574179.1826,48960.0,102762123.96183293,256.0192542782148,338.3788848685287,Healthcare,16,Yes,6.0,10.0,4.0,12.0
7,12918.883441419599,874.4266909547588,285.4022539856346,737.4816989143749,1022.8839529000095,-1029.281254678661,14365.856011866623,15388.739964766633,Composite Rolled Steel with Metal Decking,33218452.835,48960.0,84333959.62008953,232.52916984501178,298.1696319794043,Healthcare,16,Yes,6.0,10.0,4.0,12.0
8,13858.242028661323,1001.0509415185263,289.7947293930819,748.867389288432,1038.6621186815137,-1321.6169465687847,15445.61725931552,16484.27937799703,Composite Cell Beams with Metal Decking,38075056.3787,48960.0,85209781.95655546,266.5253946511506,320.9179463636984,Healthcare,16,Yes,6.0,10.0,4.0,12.0
9,11267.813082062808,1320.1290673082813,224.58544294114637,4840.778782620129,5065.364225561279,-2209.9662751386104,13076.829264550362,13905.27605891898,Steel Frame with CLT Slabs,37468607.8247,48960.0,71874897.53394085,262.28025477322655,272.4491323391256,Healthcare,16,Yes,6.0,10.0,4.0,12.0
10,10186.833659889178,1345.1997055514316,234.20470567083368,8734.821150200774,8969.025855871601,-2495.0965645390006,12060.793476397246,12944.910071468856,"CLT, Glulam and Steel Column Hybrid",40037161.3373,48960.0,73849039.63046156,280.2601293612913,252.06400338559106,Healthcare,16,Yes,6.0,10.0,4.0,12.0
0,35692.715774561955,2141.9555826238056,1036.310013117598,2677.4803664638007,3713.7903795814004,4174.435522431951,39991.39173809607,43705.182117677454,RC Flat Slab,70236406.771,184960.0,366640659.3821837,491.6548473969019,218.8746030790061,Education,9,Yes,8.0,8.0,17.0,17.0
1,31049.95129417513,1972.0697828081627,933.5099319015026,2411.92625701338,3345.436188914883,3177.436055280805,34903.99374460911,38249.42993352399,PT RC Flat Slab,79565132.9192,184960.0,346760771.87564695,556.9559304345631,191.72226251645583,Education,9,Yes,8.0,8.0,17.0,17.0
2,32655.17304819076,2036.0771775403073,946.1876901717878,2444.6755580593235,3390.863248231112,3886.181635859861,36664.25528123762,40055.11852946873,RC Rib Slab,76623263.4518,184960.0,348728584.3531872,536.362844162459,201.1279094150091,Education,9,Yes,8.0,8.0,17.0,17.0
3,31691.057086125078,2011.6368868136642,895.8652848568717,2314.682260673549,3210.5475455304213,4140.4568683469615,35613.62576004358,38824.173305574,Two-way RC Slab,64614890.7415,184960.0,339165116.4526583,452.3042351905641,194.99313362475206,Education,9,Yes,8.0,8.0,17.0,17.0
4,34939.372672997466,2110.9676789759196,1028.8411422938052,2658.186711081921,3687.027853375728,3866.0013731420927,39164.075376331304,42851.10322970703,One-Way Spanning RC,70285526.3027,184960.0,365147317.366217,491.9986841187097,214.4035146001839,Education,9,Yes,8.0,8.0,17.0,17.0
5,32832.765179922346,2000.2750888242683,975.150941122357,2519.4936926559253,3494.6446337782836,3044.2075760410917,36412.97680007908,39907.621433857355,Precast Hollowcore with In-situ RC Beams,72964944.0994,184960.0,355044163.70230246,510.7546086956409,199.6309007827353,Education,9,Yes,8.0,8.0,17.0,17.0
6,31758.388541669807,2695.9111085334143,808.147848125425,2088.3990531506065,2896.5469012760323,-1024.3917884210382,35629.29137065058,38525.83827192661,Non-Composite Rolled Steel with PCC Planks,96132125.4745,184960.0,321815289.5742762,672.9248783212041,196.27063283397374,Education,9,Yes,8.0,8.0,17.0,17.0
7,33618.3350723598,2796.3067531285396,699.0402817926124,1806.694006416076,2505.7342882086887,-3597.7364263151467,37808.43615053869,40314.17043874738,Composite Rolled Steel with Metal Decking,96347473.2059,184960.0,300190539.0962261,674.4323124411916,208.06049125746043,Education,9,Yes,8.0,8.0,17.0,17.0
8,36692.08109516188,3227.476720467358,709.8589833493152,1834.7763231340218,2544.6353064833374,-4622.440834296592,41350.058960078124,43894.69426656144,Composite Cell Beams with Metal Decking,112313713.2945,184960.0,302314822.5040756,786.1959930611606,227.81279710823577,Education,9,Yes,8.0,8.0,17.0,17.0
9,23645.813505781356,4041.250107063426,460.7125030775682,19379.84129276292,19840.55379584049,-7229.057869112847,28743.92858695447,30495.733758941766,Steel Frame with CLT Slabs,90868977.3272,184960.0,250939239.0339874,636.0828412905099,158.84521749699923,Education,9,Yes,8.0,8.0,17.0,17.0
10,21883.80991046918,4331.267625235151,472.6922879402135,29846.476664716753,30319.168952656964,-8714.85945423723,27356.321112193284,29208.314960850268,"CLT, Glulam and Steel Column Hybrid",113404340.8562,184960.0,253208451.06318033,793.8303859936649,152.1958882903706,Education,9,Yes,8.0,8.0,17.0,17.0
0,24299.675763746298,1204.0055410886234,728.4988614221469,1882.0448161297418,2610.543677551889,2347.421653555478,26975.388403841043,29585.932081392937,RC Flat Slab,38799598.3143,84084.0,209780473.5766703,271.597188200364,324.04483126446655,Residential,11,Yes,7.0,13.0,11.0,7.0
1,21550.11557468799,1104.099088742993,659.2900084281562,1703.2638744661788,2362.5538828943354,1889.5660195734476,23961.76672210464,26324.320604998975,PT RC Flat Slab,43413271.3517,84084.0,195992126.47622687,303.892899461807,288.58831194479865,Residential,11,Yes,7.0,13.0,11.0,7.0
2,15958.469562022641,909.5234022380514,469.8199578595587,1213.8231079700506,1683.643065829609,1734.1756280274901,17833.270836189768,19516.913902019372,RC Rib Slab,35837974.2541,84084.0,157004058.76410407,250.86581977865646,215.07226887360764,Residential,11,Yes,7.0,13.0,11.0,7.0
3,20515.813808484723,1098.9982429851589,516.8829174256012,1335.3965753040895,1852.2794927296907,3570.1132602031134,22840.455237227503,24692.7347299572,Two-way RC Slab,39949275.1275,84084.0,166900919.9069483,279.64492589259805,274.9643233328588,Residential,11,Yes,7.0,13.0,11.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,84084.0,0.0,0.0,,Residential,11,Yes,7.0,13.0,11.0,7.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,84084.0,0.0,0.0,,Residential,11,Yes,7.0,13.0,11.0,7.0
