,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,483840.0,0.0,0.0,,Residential,0.0,17,Yes,No,8,8,14.0,15.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,483840.0,0.0,0.0,,Residential,0.0,17,Yes,No,8,8,14.0,15.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,483840.0,0.0,0.0,,Residential,0.0,17,Yes,No,8,8,14.0,15.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,483840.0,0.0,0.0,,Residential,0.0,17,Yes,No,8,8,14.0,15.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,483840.0,0.0,0.0,,Residential,0.0,17,Yes,No,8,8,14.0,15.0
6,712.1480664698402,49.32627300224001,1.5514654305235804,4.007759681432001,5.5592251119555804,0.0,802.1271183950341,807.6863435069896,Non-Composite Rolled Steel with PCC Planks,12995575.7717,483840.0,308289.20626400004,0.0,,Residential,0.0,17,Yes,No,8,8,14.0,15.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,483840.0,,,,Residential,87.5993,17,Yes,No,8,8,14.0,15.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,483840.0,,,,Residential,90.1,17,Yes,No,8,8,14.0,15.0
9,,,,,,,,,Steel Frame with CLT Slabs,,483840.0,,,,Residential,92.2301,17,Yes,No,8,8,14.0,15.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,483840.0,,,,Residential,96.47500000000001,17,Yes,No,8,8,14.0,15.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,245700.0,0.0,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,245700.0,0.0,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,245700.0,0.0,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,245700.0,0.0,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,245700.0,0.0,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,245700.0,0.0,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
6,452.23137215256,31.32338508416,0.9852183464752202,2.545025038088,3.5302433845632204,0.0,509.37026226964815,512.9005056542113,Non-Composite Rolled Steel with PCC Planks,8252507.2241,245700.0,195771.15677600002,0.0,,Residential,0.0,29,Yes,No,6,6,13.0,7.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,245700.0,,,,Residential,147.2504,29,Yes,No,6,6,13.0,7.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,245700.0,,,,Residential,148.22184497133887,29,Yes,No,6,6,13.0,7.0
9,,,,,,,,,Steel Frame with CLT Slabs,,245700.0,,,,Residential,152.8271,29,Yes,No,6,6,13.0,7.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,245700.0,,,,Residential,165.73499999999999,29,Yes,No,6,6,13.0,7.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,907200.0,0.0,0.0,,Education,0.0,25,No,No,12,12,14.0,18.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,907200.0,0.0,0.0,,Education,0.0,25,No,No,12,12,14.0,18.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,907200.0,0.0,0.0,,Education,0.0,25,No,No,12,12,14.0,18.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,2485728,907200.0,0.0,0.0,,Education,0.0,25,No,No,12,12,14.0,18.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,907200.0,0.0,0.0,,Education,0.0,25,No,No,12,12,14.0,18.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,907200.0,0.0,0.0,,Education,0.0,25,No,No,12,12,14.0,18.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,907200.0,,,,Education,,25,No,No,12,12,14.0,18.0
7,222295.05059078487,17437.778265235225,3672.851950452278,9493.351159339809,13166.203109792084,-39417.87710386688,247251.06281661437,260417.26592640646,Composite Rolled Steel with Metal Decking,655038198.8109,907200.0,792726333.9647416,4585.267391676343,277.59736574987954,Education,143.16500000000002,25,No,No,12,12,14.0,18.0
8,236650.51573748473,19162.060315333263,3786.894322266894,9788.45359873868,13575.34792100557,-42890.45811163517,263638.34524991806,277213.6931709236,Composite Cell Beams with Metal Decking,737373853.0613,907200.0,815837095.0053042,5161.616971428832,296.2962546531602,Education,146.80349999999999,25,No,No,12,12,14.0,18.0
9,177825.37510668192,25606.786716343486,2409.4966821743296,105356.07450370293,107765.57118587721,-62633.10487924388,209234.53020872147,218419.5509358831,Steel Frame with CLT Slabs,667989538.8631,907200.0,530401757.49020696,4675.926772041621,235.79194993470358,Education,143.7575,25,No,No,12,12,14.0,18.0
10,152195.6578361778,24703.224535323217,2869.1500033452626,192026.2499741965,194895.39997754182,-63171.614537069196,184081.33740382793,195381.23018136978,"CLT, Glulam and Steel Column Hybrid",608701167.709,907200.0,625269736.3214037,4260.9081739626945,207.60829538998084,Education,167.0,25,No,No,12,12,14.0,18.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,73920.0,0.0,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,73920.0,0.0,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,73920.0,0.0,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,73920.0,0.0,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,73920.0,0.0,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,73920.0,0.0,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,73920.0,,,,Healthcare,,24,No,Yes,11,11,4.0,5.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,73920.0,,,,Healthcare,,24,No,Yes,11,11,4.0,5.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,73920.0,,,,Healthcare,,24,No,Yes,11,11,4.0,5.0
9,,,,,,,,,Steel Frame with CLT Slabs,,73920.0,,,,Healthcare,,24,No,Yes,11,11,4.0,5.0
10,7.698154464,0.533205504,0.016770979368000004,0.0433229472,0.060093926568,0.0,8.670807024412104,8.730900950980105,"CLT, Glulam and Steel Column Hybrid",,73920.0,3332.5344,0.0,,Healthcare,0.0,24,No,Yes,11,11,4.0,5.0
0,26059.525815912144,1055.8421531913277,757.7193431702617,1957.39744372088,2715.116786891141,2763.8116129592577,28689.01124559958,31404.128032490727,RC Flat Slab,41632266.7891,62208.0,176691509.36173323,291.42586752396903,465.86350811991304,Office,153.45000000000002,31,Yes,No,8,8,9.0,3.0
1,23235.0018129964,951.4328329512382,688.0449042668334,1777.4137962803297,2465.4587005471626,2270.8441205904205,25591.693578904466,28057.152279451635,PT RC Flat Slab,43742379.1756,62208.0,162559604.2304559,306.1966542292014,416.311249889623,Office,151.745,31,Yes,No,8,8,9.0,3.0
2,24041.146700389578,971.8319102897668,697.156679268017,1800.9514167503526,2498.108096018369,2583.0741877572646,26464.4296521173,28962.537748135677,RC Rib Slab,44375227.6933,62208.0,162049841.79660442,310.6265938527879,430.41178378938537,Office,161.97500000000002,31,Yes,No,8,8,9.0,3.0
3,24355.40666267616,986.898012891142,694.2397844049233,1793.4164672778797,2487.6562516828026,2807.7834902243144,26810.64223202641,29298.298483709215,Two-way RC Slab,41107935.682,62208.0,161519193.60147417,287.75554977384775,435.60953224344547,Office,161.97500000000002,31,Yes,No,8,8,9.0,3.0
4,26611.030992868542,1076.132477193804,778.5521982812979,2011.2130654682157,2789.7652637495144,2744.980977643789,29294.936953429667,32084.702217179183,One-Way Spanning RC,44109972.9725,62208.0,181296489.08682826,308.76981080774465,475.88263188396047,Office,162.75,31,Yes,No,8,8,9.0,3.0
5,22830.07625159855,912.9622621291139,670.2247187256554,1731.3805301034167,2401.6052488290716,2150.5121983978393,24975.126379486235,27376.731628315312,Precast Hollowcore with In-situ RC Beams,39729054.2727,62208.0,156651377.33329037,278.1033799092281,405.9482664511874,Office,155.0,31,Yes,No,8,8,9.0,3.0
6,24357.14637680924,1420.155841517955,628.2489102031662,1623.1436723763113,2251.3925825794777,-157.9795199088614,26888.674582381456,29140.067164960932,Non-Composite Rolled Steel with PCC Planks,57265920.0623,62208.0,146580256.94355538,400.86144043595044,438.68209913222427,Office,170.59300000000002,31,Yes,No,8,8,9.0,3.0
7,24600.423922946487,1461.7417999736388,571.1719849465559,1475.7623304035155,2046.9343153500718,-1213.8170561990148,27217.230776825792,29264.165092175866,Composite Rolled Steel with Metal Decking,56824314.1727,62208.0,135235237.97740522,397.7701992089997,443.91398173924244,Office,165.6795,31,Yes,No,8,8,9.0,3.0
8,25977.48667064944,1649.9542673772444,577.3040217361859,1491.6607469849832,2068.9647687211695,-1652.4270864958378,28801.74671300634,30870.71148172751,Composite Cell Beams with Metal Decking,63909193.1764,62208.0,136573632.54859784,447.36435223453526,470.1824695415521,Office,165.47923999999998,31,Yes,No,8,8,9.0,3.0
9,20309.840332426917,1837.2303818926885,474.84722252390907,7811.700451080022,8286.547673603927,-2367.834527782163,23160.99236428883,24898.974900278088,Steel Frame with CLT Slabs,53281115.9304,62208.0,114712719.10213318,372.96781151294584,378.31083101533204,Office,166.7366,31,Yes,No,8,8,9.0,3.0
10,20777.297618852,2009.711577417241,512.221181598078,12125.971721233369,12638.192902831446,-2918.366474091821,23900.751827834876,25795.801978666335,"CLT, Glulam and Steel Column Hybrid",64310070.9089,62208.0,122293097.16699892,450.1704963624124,391.44358160039366,Office,174.84000000000003,31,Yes,No,8,8,9.0,3.0
0,61308.35279280553,2278.863683214931,1772.0196984698066,4577.871297237768,6349.890995707577,6901.337108843269,67288.59871965957,73638.48971536713,RC Flat Slab,97911706.2831,262080.0,370868199.15237606,685.38194398181,259.3634793331859,Office,90.18,18,No,No,8,8,13.0,14.0
1,48288.902983417735,1805.3815394670532,1440.6271287098632,3721.814981911538,5162.4421106214,4791.95777680955,53017.738059850926,58180.180170472326,PT RC Flat Slab,104326516.1771,262080.0,304551851.89016056,730.2856132399575,205.0825079101453,Office,88.74000000000001,18,No,No,8,8,13.0,14.0
2,44240.18866362521,1677.095213736988,1249.8619089382507,3229.0285224915738,4478.890431429825,5532.441742412349,48583.62789349697,53062.518324926794,RC Rib Slab,97080116.1561,262080.0,264874442.44995174,679.5608130928001,187.97004237862396,Office,96.30000000000001,18,No,No,8,8,13.0,14.0
3,48648.705763074446,1859.8252996004949,1288.6694582927762,3329.2765387079344,4617.945997000712,7415.389584893336,53425.573947288205,58043.51994428893,Two-way RC Slab,87613977.6558,262080.0,272611259.50540924,613.2978435905671,206.19227636934818,Office,96.75,18,No,No,8,8,13.0,14.0
4,49662.83999982644,1869.4860045262635,1433.0515152189478,3702.2455878962564,5135.297103115206,5691.958417946695,54530.50376285006,59665.800865965255,One-Way Spanning RC,90498349.6119,262080.0,303235340.4944898,633.4884472835042,210.48531826210913,Office,96.30000000000001,18,No,No,8,8,13.0,14.0
5,46981.4099091565,1700.5854783980005,1368.664068482894,3535.9193469486763,4904.583415431571,4437.775501749814,50878.40621025991,55782.989625691494,Precast Hollowcore with In-situ RC Beams,90581081.9386,262080.0,288259997.75399137,634.0675735699552,196.55247933390518,Office,91.35000000000001,18,No,No,8,8,13.0,14.0
6,45556.91157970622,3243.6064708883405,1017.0062335608144,2628.189625065351,3645.195858626165,-4132.823903013194,50104.40478846351,53749.60064708966,Non-Composite Rolled Steel with PCC Planks,140738350.4369,262080.0,217438726.27531633,985.1684530583202,194.93884783852957,Office,97.956,18,No,No,8,8,13.0,14.0
7,46597.45125505045,3328.0717846484167,791.616625503074,2046.1845751632693,2837.801200666343,-8293.253700589723,51526.65940561871,54364.46060628506,Composite Rolled Steel with Metal Decking,138873400.7307,262080.0,170827896.04290494,972.1138051148168,200.31583184803696,Office,97.4196,18,No,No,8,8,13.0,14.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,262080.0,,,,Office,96.1956,18,No,No,8,8,13.0,14.0
9,32187.80195905476,5348.252925919285,453.63180671780657,29809.43945493886,30263.071261656663,-13835.319587487991,38686.82204462877,40471.06761821205,Steel Frame with CLT Slabs,131864681.6611,262080.0,104316091.07622005,923.0527716276692,151.1365797323582,Office,96.9732,18,No,No,8,8,13.0,14.0
10,29487.093571065176,5817.411560168461,508.0333200030521,48888.64797153565,49396.681291538705,-16135.194147827951,36676.620451846895,38759.684847385615,"CLT, Glulam and Steel Column Hybrid",171157375.7708,262080.0,115354973.36743462,1198.1016303955882,144.51588096093747,Office,102.96000000000001,18,No,No,8,8,13.0,14.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,648000.0,0.0,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,648000.0,0.0,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,648000.0,0.0,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,648000.0,0.0,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,648000.0,0.0,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,648000.0,0.0,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,648000.0,,,,Residential,,31,Yes,Yes,10,10,15.0,9.0
7,855.3671417491199,59.246208952319996,1.8634784159534399,4.8137544773759995,6.677232893329439,0.0,963.4417516319628,970.1189845252921,Composite Rolled Steel with Metal Decking,,648000.0,370288.80595199997,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
8,857.7125267911199,59.40865986431999,1.86858800479494,4.826953613975999,6.695541618770939,0.0,966.0834732539731,972.7790148727441,Composite Cell Beams with Metal Decking,,648000.0,371304.12415199995,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
9,1002.70848629952,69.45167004672,2.18447205943824,5.642948191296,7.82742025073424,0.0,1129.3994979058798,1137.2269181566141,Steel Frame with CLT Slabs,15359503.9526,648000.0,434072.937792,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
10,153.40597368096,10.625521986559999,0.33420587123352,0.8633236614079999,1.19752953264152,0.0,172.78863400312858,173.9861635357701,"CLT, Glulam and Steel Column Hybrid",,648000.0,66409.512416,0.0,,Residential,0.0,31,Yes,Yes,10,10,15.0,9.0
0,43259.10659183441,1723.5896128694365,1264.7535833267086,3267.1858672280555,4531.939450554763,4459.654585821039,47596.082490336994,52128.02194089177,RC Flat Slab,67214407.2218,88128.0,289906112.72255325,470.50085055248985,545.4178392893233,Residential,161.525,35,Yes,Yes,8,8,2.0,17.0
1,34690.299434193614,1380.0157450939837,1028.6252705202974,2657.21705123534,3685.842321755638,3358.268723555581,38168.58265955512,41854.42498131077,PT RC Flat Slab,65255358.0921,88128.0,235613526.3123868,456.78750664494834,438.2871523942455,Residential,159.775,35,Yes,Yes,8,8,2.0,17.0
2,38058.38992647501,1507.0105257339997,1110.747255558638,2869.3553136294645,3980.1025691881014,3961.405259450986,41864.290593696234,45844.39316288435,RC Rib Slab,68867641.3803,88128.0,252685335.84023398,482.0734896623895,480.5097594789241,Residential,170.625,35,Yes,Yes,8,8,2.0,17.0
3,38501.67887949594,1527.1800071595285,1110.956714131495,2869.8963889294423,3980.853103060935,4209.533551432772,42352.31783642909,46333.17093949003,Two-way RC Slab,64159461.7419,88128.0,252848374.448348,449.1162321933783,485.6734984184649,Residential,170.625,35,Yes,Yes,8,8,2.0,17.0
4,41969.03931550963,1666.1110799171295,1236.5818237337128,3194.4123203410322,4430.994144074743,4176.366640987856,46172.26164220952,50603.25578628429,One-Way Spanning RC,68881302.1048,88128.0,282554262.2562967,482.1691147338298,529.3939582986492,Residential,171.5,35,Yes,Yes,8,8,2.0,17.0
5,37711.11766173073,1474.0282166027055,1111.5976515698815,2871.552064378825,3983.1497159487058,3510.0748167996203,41261.007566197026,45244.157282145745,Precast Hollowcore with In-situ RC Beams,63302186.7694,88128.0,253115192.8138969,443.115307386103,473.22216405209616,Residential,163.625,35,Yes,Yes,8,8,2.0,17.0
6,38654.62968585212,2188.524456614259,1006.7520008560346,2601.0082374598774,3607.7602383159115,-66.16758813363282,42655.193043019164,46262.953281335074,Non-Composite Rolled Steel with PCC Planks,87983694.8174,88128.0,229235095.25979286,615.8858637218099,491.00262012914135,Residential,176.946,35,Yes,Yes,8,8,2.0,17.0
7,38963.27486402733,2159.2133436722693,948.1927039812448,2449.7838339123073,3397.976537893551,-1157.1128860296733,43033.61376048325,46431.5902983768,Composite Rolled Steel with Metal Decking,85270647.3957,88128.0,217978739.6587448,596.8945317697705,495.08111261180346,Residential,175.5075,35,Yes,Yes,8,8,2.0,17.0
8,40147.80848699568,2344.522517673128,947.0194548439895,2446.8132179368204,3393.83267278081,-1623.8552993417352,44408.71870411771,47802.551376898526,Composite Cell Beams with Metal Decking,92357506.2764,88128.0,217673483.0311315,646.5025439348312,511.24751779289835,Residential,174.4603,35,Yes,Yes,8,8,2.0,17.0
9,31070.04641349538,2542.6944526663,769.6418606921517,11082.8974310837,11852.539291775856,-2689.745789763922,35235.31768882295,38043.4826686722,Steel Frame with CLT Slabs,76186181.8532,88128.0,178539169.7869611,533.3032729721942,405.8712436659761,Residential,174.2895,35,Yes,Yes,8,8,2.0,17.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,88128.0,,,,Residential,184.625,35,Yes,Yes,8,8,2.0,17.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,328320.0,0.0,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,328320.0,0.0,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,328320.0,0.0,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,328320.0,0.0,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,328320.0,0.0,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,328320.0,0.0,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,328320.0,,,,Residential,,23,Yes,No,9,9,19.0,5.0
7,463.30061273496,32.09008573056,1.00933347774402,2.6073194656079997,3.61665294335202,0.0,521.8380880901902,525.4547410335422,Composite Rolled Steel with Metal Decking,,328320.0,200563.035816,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
8,473.97285071135997,32.82928836096,1.03258371047832,2.667379679328,3.69996338980632,0.0,533.8587505028128,537.558713892619,Composite Cell Beams with Metal Decking,,328320.0,205183.052256,0.0,,Residential,0.0,23,Yes,No,9,9,19.0,5.0
9,,,,,,,,,Steel Frame with CLT Slabs,,328320.0,,,,Residential,125.4673,23,Yes,No,9,9,19.0,5.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,328320.0,,,,Residential,135.125,23,Yes,No,9,9,19.0,5.0
0,58740.80104801056,2153.781455617199,1702.2002185620245,4397.305531845552,6099.505750407576,6370.220652541952,64440.94794867236,70540.45369907995,RC Flat Slab,91811645.1374,207360.0,353565574.43272066,642.6815159620244,313.8678118471951,Residential,149.44,32,No,Yes,6,6,18.0,6.0
1,47579.74169964413,1730.8376788009941,1407.1509521670835,3635.1315699708907,5042.282522137974,4736.420462652064,52188.15884905348,57230.44137119144,PT RC Flat Slab,93810077.65,207360.0,290688345.7493487,656.6705435498798,254.84582075908256,Residential,147.20000000000002,32,No,Yes,6,6,18.0,6.0
2,42004.662809125075,1545.517478273741,1220.1406938434654,3152.044961285935,4372.1856551294,4551.265541749542,46086.82852768404,50459.01418281344,RC Rib Slab,87470015.4056,207360.0,253935117.20548126,612.2901078391612,225.20794095063272,Residential,157.6,32,No,Yes,6,6,18.0,6.0
3,46240.615360154,1725.5179268540942,1220.8818250270438,3153.9594581337283,4374.841283160772,6942.381091446424,50737.336259330725,55112.17754249149,Two-way RC Slab,82471673.3225,207360.0,252776779.77175474,577.3017132572245,247.466425407928,Residential,157.6,32,No,Yes,6,6,18.0,6.0
4,44474.331049048604,1637.4039729285,1283.4008054711899,3315.4590598771747,4598.859865348364,4945.058058294075,48796.018033717904,53394.87789906627,One-Way Spanning RC,83772270.664,207360.0,267006318.7202626,586.4058946479086,238.1482635434308,Residential,161.6,32,No,Yes,6,6,18.0,6.0
5,48169.716224986645,1717.5726711974426,1390.5763795688774,3592.3159825338935,4982.892362102771,4753.820219528114,52302.3984803902,57285.29084249296,Precast Hollowcore with In-situ RC Beams,85616582.3968,207360.0,287529715.17021483,599.3160767775084,255.1201512209091,Residential,149.6,32,No,Yes,6,6,18.0,6.0
6,47875.2166449723,3169.531996285031,1107.3451457929561,2861.29268133525,3968.637827128206,-3196.1094984887186,52713.64727917682,56682.285106305026,Non-Composite Rolled Steel with PCC Planks,132382750.869,207360.0,230011616.84230226,926.6792560829384,258.682130281924,Residential,161.1008,32,No,Yes,6,6,18.0,6.0
7,45269.27998657326,2943.975621032203,872.1953036653115,2253.9501197575505,3126.14542342286,-5908.071186722418,49983.33977749335,53109.485200916206,Composite Rolled Steel with Metal Decking,123301401.7193,207360.0,182233036.2410536,863.1098120352922,245.20857248036572,Residential,157.856,32,No,Yes,6,6,18.0,6.0
8,47216.17836683246,3289.282413110261,858.6556049670452,2219.08984145836,3077.745446425405,-6810.963415588981,52265.42683713597,55343.17228356137,Composite Cell Beams with Metal Decking,136407172.252,207360.0,179443798.39023376,954.8502057640575,256.6564286405287,Residential,151.80587872275407,32,No,Yes,6,6,18.0,6.0
9,33216.109480165906,4162.110890384558,599.5391559284703,20122.068692056222,20721.607847984687,-9153.406475719054,38746.48962851293,40997.785549892105,Steel Frame with CLT Slabs,118148856.4698,207360.0,127428896.61312158,827.0419952883673,190.8445776610788,Residential,158.8512,32,No,Yes,6,6,18.0,6.0
10,32553.89250770097,4543.8876545848325,670.9178272592269,33190.75221628305,33861.67004354226,-10645.599395960968,38686.43526604547,41264.17903758774,"CLT, Glulam and Steel Column Hybrid",135929909.6327,207360.0,141824680.25738707,951.5093674287561,191.15521138828234,Residential,164.96,32,No,Yes,6,6,18.0,6.0
0,79230.4247941833,4000.252208984677,2334.3413213740823,6030.716232659714,8365.057554033794,8340.126202299316,88022.31289028269,96387.37044431649,RC Flat Slab,130881914.7314,316160.0,686907872.5193427,916.1734031195634,281.3084713227551,Education,60.300000000000004,12,Yes,Yes,8,8,16.0,19.0
1,64368.20836229679,3457.808717398456,1961.565888099102,5067.759326037807,7029.3252141369085,5844.2657673101685,71730.57320511516,78759.89841925207,PT RC Flat Slab,136262452.2023,316160.0,612263697.3451805,953.8371654161516,229.89755304444364,Education,59.220000000000006,12,Yes,Yes,8,8,16.0,19.0
2,59435.22474850308,3292.8504828148507,1742.3280195470995,4501.422060031641,6243.750079578742,6536.447976840593,66321.6523726771,72565.40245225583,RC Rib Slab,127365845.6064,316160.0,565696666.5797099,891.5609192449524,212.59240034135263,Education,64.2,12,Yes,Yes,8,8,16.0,19.0
3,65355.63153469487,3536.8500651899412,1800.4458249264685,4651.552506118437,6451.998331044905,8969.600804367214,72823.7737235096,79275.77205455449,Two-way RC Slab,117645762.8309,316160.0,577371701.8820815,823.520339816445,232.9431112832934,Education,63.0,12,Yes,Yes,8,8,16.0,19.0
4,65823.25929807738,3527.443080600886,1949.9095344481404,5037.648526740738,6987.558061188878,6855.249361169944,73333.76485064463,80321.32291183351,One-Way Spanning RC,121225709.193,316160.0,610260406.7852789,848.5799643510587,234.63545298265333,Education,64.5,12,Yes,Yes,8,8,16.0,19.0
5,61584.98510134816,3295.2482468849557,1845.9194471734402,4769.020382762377,6614.939829935818,5332.698394436742,67955.17922745338,74570.11905738921,Precast Hollowcore with In-situ RC Beams,119875384.844,316160.0,586337949.2738878,839.1276939082636,217.59332907819345,Education,60.900000000000006,12,Yes,Yes,8,8,16.0,19.0
6,67701.82626434023,5054.885266521647,1731.7322241825334,4474.7107758587335,6206.443000041265,-2660.5723895879523,75256.32462332956,81462.76762337083,Non-Composite Rolled Steel with PCC Planks,173350165.118,316160.0,563859812.9630216,1213.451155825878,241.87049525289552,Education,66.81,12,Yes,Yes,8,8,16.0,19.0
7,61093.154941537534,4796.55031808215,1280.0802484986643,3308.187761481167,4588.268009979832,-6752.486459455753,68425.23454017297,73013.50255015283,Composite Rolled Steel with Metal Decking,166062549.4043,316160.0,472144256.88175523,1162.4378458298563,220.10270871078828,Education,64.94640000000001,12,Yes,Yes,8,8,16.0,19.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,316160.0,,,,Education,64.20768,12,Yes,Yes,8,8,16.0,19.0
9,46318.67425829443,6932.355480875259,914.2208658319199,31593.879698378532,32508.100564210446,-12848.012929416922,55281.85906895591,58719.99836915007,Steel Frame with CLT Slabs,164426853.9502,316160.0,397514218.9688194,1150.9879776511764,178.49458200470357,Education,64.64880000000001,12,Yes,Yes,8,8,16.0,19.0
