,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y,Bays_X,Bays_Y
1,24854.163871710563,1041.6063798950659,730.2039997301064,1886.3444095657621,2616.5484092958673,2540.4340680423484,27398.039245253483,30014.58765454934,PT RC Flat Slab,50612725.9993,84448.0,176581475.75347075,354.2890819952164,328.63215620557855,Education,136.5,28,Yes,No,7.0,8.0,4.0,13.0
2,26148.613462823316,1093.486821954317,753.9630244077783,1947.7189392845376,2701.681963692315,2896.4633850829123,28820.122447238788,31521.804410931098,RC Rib Slab,51343259.2751,84448.0,181707948.47001737,359.40281492565464,345.5324609483285,Education,143.5,28,Yes,No,7.0,8.0,4.0,13.0
3,26826.178126317445,1122.9472306803348,756.7893377630332,1955.0198977779926,2711.809235541026,3235.825394112839,29565.134933573136,32276.94416911416,Two-way RC Slab,46853038.4123,84448.0,182346308.3682436,327.97126888636564,353.9824057699354,Education,143.5,28,Yes,No,7.0,8.0,4.0,13.0
4,27505.002587186285,1140.9482221273095,796.8662944807014,2058.54705869795,2855.413353178652,2982.832204253375,30306.470265598477,33161.88361877712,One-Way Spanning RC,49169699.8636,84448.0,190426465.4891154,344.18789904490234,362.95303813759216,Education,144.20000000000002,28,Yes,No,7.0,8.0,4.0,13.0
5,27609.87762956895,1122.4783538002473,804.8767276422869,2079.239682861013,2884.1164105033,2678.9011347815244,30200.26603500504,33084.382445508345,Precast Hollowcore with In-situ RC Beams,48856567.4124,84448.0,191603768.19467217,341.99597188697373,361.66945347304863,Education,140.0,28,Yes,No,7.0,8.0,4.0,13.0
6,26941.31284484012,1667.6232310112666,680.5999542209729,1758.4520616470072,2439.0520158679797,-549.0393916590627,29769.608533664512,32208.66054953248,Non-Composite Rolled Steel with PCC Planks,67919804.5989,84448.0,164763380.81829482,475.43863219261993,358.14995222926694,Education,152.0148,28,Yes,No,7.0,8.0,4.0,13.0
7,28053.58897747977,1777.900359323302,620.2848737725628,1602.7377729183893,2223.022646690951,-2015.9703887684836,31086.974470998564,33309.997117689505,Composite Rolled Steel with Metal Decking,69568768.3342,84448.0,152929226.4983094,486.9813783395598,373.8863661583237,Education,149.3268,28,Yes,No,7.0,8.0,4.0,13.0
8,27423.53716145995,1782.9443549201794,592.4666229123228,1530.889326515266,2123.3559494275887,-2152.7297884033296,30410.356364401498,32533.712313829077,Composite Cell Beams with Metal Decking,70249269.6054,84448.0,147049069.7178292,491.7448872378552,365.93052827348606,Education,143.82031999999998,28,Yes,No,7.0,8.0,4.0,13.0
9,21821.524479585034,2240.1286145213417,486.943295818514,10167.33313636045,10654.276432178965,-3522.8999545765964,25114.414692907496,26908.612022130288,Steel Frame with CLT Slabs,61849977.7658,84448.0,124574079.63378114,432.94984436091966,302.52184228481923,Education,148.53160000000003,28,Yes,No,7.0,8.0,4.0,13.0
10,21977.94207193769,2389.6171445010395,524.9038465632672,14803.44975029532,15328.353596858584,-3998.0734355599434,25522.86990919085,27477.982315649424,"CLT, Glulam and Steel Column Hybrid",68942457.8973,84448.0,133171555.65309083,482.5972052813575,307.9465128182101,Education,155.12,28,Yes,No,7.0,8.0,4.0,13.0
0,26982.21650500424,1008.2451817835863,770.0358137080935,1989.2508958273402,2759.2867095354336,3124.7364546255058,29617.45162654935,32376.738336084796,RC Flat Slab,43717433.5675,85050.0,162751694.90838394,306.0220349726449,351.8339054852674,Education,124.0,25,No,Yes,9.0,9.0,14.0,3.0
1,22470.271016657727,829.6590138254347,659.9125729964994,1704.779533830177,2364.692106826676,2318.538739049454,24658.143494837903,27022.835601664574,PT RC Flat Slab,46284131.925,85050.0,138264210.88743067,323.9889234751988,293.7346551241987,Education,122.625,25,No,Yes,9.0,9.0,14.0,3.0
2,24029.461413486446,891.9974555919354,685.6897324968216,1771.3673278697565,2457.0570603665783,2792.6158676939485,26370.426395954797,28827.483456321377,RC Rib Slab,46331106.5692,85050.0,143677990.17487895,324.3177459847115,313.87118332674316,Education,130.625,25,No,Yes,9.0,9.0,14.0,3.0
3,24055.408480577677,897.4597242592482,673.661991612558,1740.297157676925,2413.959149289484,2998.829197253274,26401.188189493812,28815.1473387833,Two-way RC Slab,41367402.9561,85050.0,141387357.81706765,289.5718206930446,313.8243387441135,Education,131.875,25,No,Yes,9.0,9.0,14.0,3.0
4,27399.918769820444,1019.8924927725313,793.7132359761836,2050.4146294557886,2844.127865431972,2984.71533981097,30074.019230524027,32918.147095956,One-Way Spanning RC,45676622.6645,85050.0,167577354.37592164,319.73635865180506,357.3633814130021,Education,132.50000000000003,25,No,Yes,9.0,9.0,14.0,3.0
5,23725.673934657843,856.6114388773007,691.9573112510411,1787.5577945969999,2479.5151058480415,2252.793185043801,25788.77418230021,28268.289288148255,Precast Hollowcore with In-situ RC Beams,41364577.5307,85050.0,145085988.6740106,289.55204271478027,306.62347119359185,Education,126.25000000000001,25,No,Yes,9.0,9.0,14.0,3.0
6,24103.610535464497,1547.3294557922397,570.4596867705822,1473.9927077403756,2044.4523945109584,-1262.254015032263,26571.50545046923,28615.95784498019,Non-Composite Rolled Steel with PCC Planks,64883639.467,85050.0,119402265.26725543,454.1854762687599,317.76238596987645,Education,137.5175,25,No,Yes,9.0,9.0,14.0,3.0
7,24008.449266527092,1530.4131127609903,494.80669676260555,1278.621745003363,1773.4284417659683,-2452.1411285262825,26540.939552681964,28314.367994447937,Composite Rolled Steel with Metal Decking,62886522.6656,85050.0,104326095.72714648,440.20565865904115,317.2386268235274,Education,135.31,25,No,Yes,9.0,9.0,14.0,3.0
8,23804.421849645856,1559.4838136181133,477.67127230593417,1234.3728920485626,1712.0441643544973,-2586.3628299328216,26336.18255672425,28048.226721078743,Composite Cell Beams with Metal Decking,64709356.5037,85050.0,100679560.74332629,452.9654955262042,314.98116463551384,Education,130.9905,25,No,Yes,9.0,9.0,14.0,3.0
9,19051.850825246252,2202.2503877599224,382.9984634472422,11283.616866339848,11666.61532978709,-4446.2054908850105,22111.071327699297,23540.475648312073,Steel Frame with CLT Slabs,60475621.6275,85050.0,81648280.50179484,423.32935139263276,264.95474049490804,Education,135.19,25,No,Yes,9.0,9.0,14.0,3.0
10,18342.299783980117,2103.054451112347,423.82052124179114,14591.767814923385,15015.588336165178,-4200.5824342285605,21393.990449959,22987.170133324184,"CLT, Glulam and Steel Column Hybrid",69122899.4982,85050.0,89292233.24370462,483.860296487375,257.2351645672707,Education,144.00000000000003,25,No,Yes,9.0,9.0,14.0,3.0
0,12604.3058125134,668.5459450870007,378.7921785162985,978.618032253827,1357.4102107701256,1225.7127701721158,14036.490179322156,15393.90039009228,RC Flat Slab,21982605.2664,46200.0,116966546.87061901,153.87823686450693,307.15083151919185,Residential,42.435,9,Yes,No,7.0,11.0,20.0,3.0
1,10672.93213883175,599.1582584340227,328.0969536886967,847.6616640950941,1175.7586177837907,937.2305221972957,11920.060932461518,13095.81955024531,PT RC Flat Slab,23286689.8261,46200.0,106892980.08917801,163.00682878238885,261.5382632303876,Residential,41.714999999999996,9,Yes,No,7.0,11.0,20.0,3.0
2,9097.73660832209,544.9405843178541,270.63798915840357,699.2331417118235,969.8711308702269,958.482227082428,10193.519824885483,11163.39095575571,RC Rib Slab,21102667.462,46200.0,94968594.1048615,147.71867223391908,223.83633110648057,Residential,45.449999999999996,9,Yes,No,7.0,11.0,20.0,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,46200.0,0.0,0.0,,Residential,0.0,9,Yes,No,7.0,11.0,20.0,3.0
4,9526.187747712638,559.8238975940147,284.91901189178554,736.1240101736147,1021.0430220654002,974.1592607370836,10663.03947851196,11684.082500577359,One-Way Spanning RC,20023019.2547,46200.0,97890099.39467701,140.16113478257333,233.8355111102713,Residential,45.449999999999996,9,Yes,No,7.0,11.0,20.0,3.0
5,10107.895900325007,569.0294477057287,305.4710006497643,789.2140953904499,1094.685096040214,856.640003007088,11187.815946527393,12282.501042567606,Precast Hollowcore with In-situ RC Beams,20816198.0544,46200.0,101850151.79785395,145.71338638047786,245.31448772527858,Residential,42.75,9,Yes,No,7.0,11.0,20.0,3.0
6,10467.576772006116,749.3802150733815,285.07417079207266,736.5967624964627,1021.6709332885355,-86.53592290992839,11635.84476739572,12657.515700684255,Non-Composite Rolled Steel with PCC Planks,26572406.0395,46200.0,97828931.62463968,186.00684227641418,255.88423397558734,Residential,47.0979,9,Yes,No,7.0,11.0,20.0,3.0
7,9833.189653274023,752.6539235545017,220.37822873679144,569.5146031876986,789.8928319244902,-813.6235430458784,11021.324137421823,11811.216969346313,Composite Rolled Steel with Metal Decking,26437534.8562,46200.0,85021326.33318688,185.06274399357434,242.56248661072289,Residential,45.1053,9,Yes,No,7.0,11.0,20.0,3.0
8,10071.696671265376,785.9350264900322,220.5276982177615,569.9110726627827,790.4387708805442,-878.519203812431,11295.982444719884,12086.42121560043,Composite Cell Beams with Metal Decking,28102221.0193,46200.0,85042850.2848106,196.71554713527374,248.75969679340173,Residential,44.00423520332061,9,Yes,No,7.0,11.0,20.0,3.0
9,7706.034603826213,1106.9962244201404,164.66987794702678,4968.886802044771,5133.556679991796,-1818.1190298182726,9172.519131218402,9787.8005818524,Steel Frame with CLT Slabs,26521286.0145,46200.0,73585023.16364168,185.64900210115553,202.5577518034536,Residential,45.5616,9,Yes,No,7.0,11.0,20.0,3.0
10,6978.561101712067,1140.7973302150203,168.24129404193963,7669.881296232631,7838.12259027457,-2080.4921384761647,8500.811065843227,9143.646200117797,"CLT, Glulam and Steel Column Hybrid",28550093.1822,46200.0,74309105.45021656,199.85065227521187,188.32601121468483,Residential,48.015,9,Yes,No,7.0,11.0,20.0,3.0
0,10931.073961123957,861.6851911887275,337.5613899681113,872.2432742248424,1209.8046641929534,1052.3719367712638,12457.186539811937,13666.991204004888,RC Flat Slab,21598494.9013,29400.0,154644559.4146138,151.18946430928486,428.85632667078994,Healthcare,10.959999999999999,2,Yes,No,10.0,10.0,14.0,7.0
1,9623.307276668986,814.648726931603,303.4026680956642,784.0041516531953,1087.4068197488593,854.362509436222,11024.091738462563,12111.498558211419,PT RC Flat Slab,22343747.105,29400.0,147856934.6014102,156.40622973475746,380.28904653732377,Healthcare,10.709999999999999,2,Yes,No,10.0,10.0,14.0,7.0
2,9906.662387050177,826.3439267841554,306.1789521398683,791.175873973047,1097.3548261129154,970.8990561046388,11335.304426873421,12432.659252986334,RC Rib Slab,21750673.9618,29400.0,148417579.24939692,152.25471773239482,390.73330423829304,Healthcare,11.6,2,Yes,No,10.0,10.0,14.0,7.0
3,10129.484181006384,836.1600709740159,303.5542048807816,784.3956028616457,1087.949807742427,1139.0872232287127,11579.81911053521,12667.768918277634,Two-way RC Slab,20911901.8167,29400.0,147735152.6548478,146.38331271665433,398.8504225595873,Healthcare,11.45,2,Yes,No,10.0,10.0,14.0,7.0
4,10489.496972521269,845.126886511218,325.4122398072949,840.8594784790668,1166.2717182863616,995.3073674005511,11972.50892781314,13138.780646099503,One-Way Spanning RC,21063264.831,29400.0,152067083.66564453,147.4428538169028,412.2432578785729,Healthcare,11.65,2,Yes,No,10.0,10.0,14.0,7.0
5,9642.735978765166,810.0312794224612,302.55649785125775,781.8183169433526,1084.3748147946103,805.1405134303448,10977.39382279014,12061.768637584748,Precast Hollowcore with In-situ RC Beams,20777397.3078,29400.0,147688793.46988386,145.44178115484291,378.32774163078176,Healthcare,11.1,2,Yes,No,10.0,10.0,14.0,7.0
6,9467.226331661806,885.8836350678272,281.4510605839567,727.3344426941893,1008.7855032781459,328.26523575405434,10825.717015896465,11834.502519174608,Non-Composite Rolled Steel with PCC Planks,23248242.4317,29400.0,142919282.18325096,162.73769702190347,373.7569630244343,Healthcare,12.5518,2,Yes,No,10.0,10.0,14.0,7.0
7,9221.256845914526,897.3485381408345,250.47978117703644,647.3520236134216,897.8318047904579,-44.82550368369315,10598.338966854946,11496.1707716454,Composite Rolled Steel with Metal Decking,23488658.2943,29400.0,136710608.59129354,164.42060806041306,366.08025765018226,Healthcare,11.939599999999999,2,Yes,No,10.0,10.0,14.0,7.0
8,9609.59158995954,949.6376902995405,252.29211727023323,652.0497559539094,904.3418732241427,-165.37751606202875,11044.696253141745,11949.038126365886,Composite Cell Beams with Metal Decking,25671016.597,29400.0,137071972.61748493,179.69711617867424,381.78208739185106,Healthcare,12.15396,2,Yes,No,10.0,10.0,14.0,7.0
9,8611.357753443333,1110.3877954234174,228.3135312575538,2731.7177223848917,2960.031253642446,-615.8722973732932,10175.140072187412,11005.344618388472,Steel Frame with CLT Slabs,25267199.4608,29400.0,132314525.35556966,176.87039622550634,352.1091996058816,Healthcare,12.166,2,Yes,No,10.0,10.0,14.0,7.0
10,7916.7455189665325,1106.6814419046439,228.94953733466673,4570.911597053894,4799.861134388563,-731.0125915343112,9488.086121001697,10330.635127390258,"CLT, Glulam and Steel Column Hybrid",26799490.0404,29400.0,132449965.3039342,187.59643028254428,329.1048486831375,Healthcare,13.84,2,Yes,No,10.0,10.0,14.0,7.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,60480.0,0.0,0.0,,Office,0.0,14,Yes,Yes,12.0,12.0,4.0,7.0
1,17635.738889604014,839.8558602831284,528.5762154641013,1365.5264292422764,1894.1026447063775,1681.6041185820648,19543.56909945381,21437.671744160194,PT RC Flat Slab,35262602.4949,60480.0,146211944.0983826,246.83821746447182,327.2223432030139,Office,69.93,14,Yes,Yes,12.0,12.0,4.0,7.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,60480.0,0.0,0.0,,Office,0.0,14,Yes,Yes,12.0,12.0,4.0,7.0
3,20125.090228723584,942.207843902665,556.7059980472791,1438.191540733843,1994.8975387811217,2645.8743855763173,22277.911042762687,24272.8085815438,Two-way RC Slab,31613214.0743,60480.0,152027575.39872187,221.29249852011222,372.01064056353835,Office,77.35000000000001,14,Yes,Yes,12.0,12.0,4.0,7.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,60480.0,0.0,0.0,,Office,0.0,14,Yes,Yes,12.0,12.0,4.0,7.0
5,17957.854624829615,835.0806321168212,535.7015175692067,1383.9325747696223,1919.634092338829,1523.4232961684052,19687.30517338704,21606.93926572587,Precast Hollowcore with In-situ RC Beams,29820232.2857,60480.0,147806769.33654827,208.74162599958976,328.969027767636,Office,74.55,14,Yes,Yes,12.0,12.0,4.0,7.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,60480.0,,,,Office,83.39800000000001,14,Yes,Yes,12.0,12.0,4.0,7.0
7,15944.754605879822,1169.3563641253966,341.6953592653897,882.9885054054776,1224.6838646708675,-1465.8179457570184,17798.396392020983,19023.08025669185,Composite Rolled Steel with Metal Decking,41563704.6742,60480.0,106260549.6042322,290.94593271973037,299.0962685969033,Office,79.9456,14,Yes,Yes,12.0,12.0,4.0,7.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,60480.0,,,,Office,82.01787999999999,14,Yes,Yes,12.0,12.0,4.0,7.0
9,13815.68949842042,1682.187150106597,276.29868514593545,6441.359733563847,6717.658418709782,-2892.738138339481,16097.739837504636,17119.63311859974,Steel Frame with CLT Slabs,44490923.0034,60480.0,92490858.8979956,311.4364610236786,271.31574567672476,Office,80.5042,14,Yes,Yes,12.0,12.0,4.0,7.0
10,12350.91978582622,1631.3196164409226,299.3560002115403,11128.761154037642,11428.117154249185,-2940.7758069866577,14651.394859380965,15781.235661630153,"CLT, Glulam and Steel Column Hybrid",39856846.4341,60480.0,97266802.62618463,278.9979250386309,246.86496005984782,Office,91.28,14,Yes,Yes,12.0,12.0,4.0,7.0
0,15774.927687737332,702.9964679471476,506.45899726363035,1309.0104397062469,1815.469436969877,1532.4220907902802,17441.552542033696,19257.02197900357,RC Flat Slab,29968777.3615,56160.0,121674505.2420472,209.781441530809,314.30438004922553,Residential,9.55,2,No,Yes,10.0,12.0,13.0,18.0
1,13112.804307457769,602.2111207953187,455.8391329282813,1178.24874345994,1634.0878763882213,828.2099937078546,14522.547786693716,16156.635663081937,PT RC Flat Slab,29193479.6171,56160.0,111788267.35154091,204.35435731968303,262.23116353300213,Residential,9.33,2,No,Yes,10.0,12.0,13.0,18.0
2,12626.407110608661,586.2019808197908,435.64244410187115,1126.0764722739825,1561.7189163758533,873.8457794746718,13989.724652840061,15551.443569215917,RC Rib Slab,28702281.9385,56160.0,107610984.52919132,200.9159735694426,252.68234733635157,Residential,10.6,2,No,Yes,10.0,12.0,13.0,18.0
3,13511.789569743532,624.4461018398181,441.3615260016729,1140.8500569133118,1582.2115829149848,1285.0399691198365,14963.340812553322,16545.552395468312,Two-way RC Slab,26653060.1846,56160.0,108920115.03426324,186.57142129222618,269.7633944773068,Residential,10.3,2,No,Yes,10.0,12.0,13.0,18.0
4,13523.065860241857,617.4051797322772,465.2365765580272,1202.5243057424434,1667.76088230047,911.3204498320647,14972.33599174279,16640.096874043258,One-Way Spanning RC,27106195.991,56160.0,113659953.15873416,189.7433719371961,269.9800456495724,Residential,10.7,2,No,Yes,10.0,12.0,13.0,18.0
5,12589.546008577214,576.7962949111807,438.28667467104714,1132.9070728500953,1571.1937475211423,718.767980323608,13863.892383633387,15435.08613115453,Precast Hollowcore with In-situ RC Beams,26348677.622,56160.0,108179185.98494029,184.44074335414345,250.1483818908036,Residential,9.8,2,No,Yes,10.0,12.0,13.0,18.0
6,12704.843030648191,695.3583360298556,418.9994952705738,1083.132593179603,1502.1320884501765,99.09698784249726,14037.059718623836,15539.19180707401,Non-Composite Rolled Steel with PCC Planks,30569355.8805,56160.0,104313851.4160739,213.9854911637537,253.7579275247078,Residential,11.0814,2,No,Yes,10.0,12.0,13.0,18.0
7,12050.787789966822,686.8401926507336,368.4444231246143,952.5654628492559,1321.00988597387,-398.04550025854417,13372.49405432131,14693.50394029518,Composite Rolled Steel with Metal Decking,30191389.5261,56160.0,93983869.12531327,211.33972668253526,241.87738214038188,Residential,10.474400000000001,2,No,Yes,10.0,12.0,13.0,18.0
8,12817.707302235622,773.5310579611461,377.00035589304576,974.6916992860367,1351.6920551790822,-572.468057261472,14245.579838520838,15597.271893699919,Composite Cell Beams with Metal Decking,33461345.6767,56160.0,95921827.67973042,234.22941973720884,257.8313614362188,Residential,10.6,2,No,Yes,10.0,12.0,13.0,18.0
9,11044.614062945426,979.5697853767383,334.5787294733647,3933.2866459993315,4267.865375472697,-1194.3338215044835,12616.96875962127,13833.531382800391,Steel Frame with CLT Slabs,35956292.9117,56160.0,87276765.35915843,251.69405038217246,229.1428563034801,Residential,10.41,2,No,Yes,10.0,12.0,13.0,18.0
10,10162.274375208683,970.1542017409226,335.0469756328453,6133.655076874688,6468.702052507536,-1325.2912841474163,11736.387155905526,12966.673106013062,"CLT, Glulam and Steel Column Hybrid",37870601.3721,56160.0,87377249.91163114,265.09420960493173,213.70159126621184,Residential,11.43,2,No,Yes,10.0,12.0,13.0,18.0
0,23574.14181265639,882.4829933183054,694.4526362420534,1794.0705962710078,2488.523232513061,2454.831129698154,25882.17903466999,28370.70226718305,RC Flat Slab,33730242.5229,66066.0,147000442.77596325,236.11169766054215,395.3363414211626,Healthcare,61.82,11,No,Yes,11.0,13.0,7.0,6.0
1,18018.77323587525,682.9360825189025,544.7270143849543,1407.2980013097986,1952.025015694753,1687.2461684826858,19793.881760444016,21745.90677613876,PT RC Flat Slab,36130378.8125,66066.0,117024983.60110663,252.9126516875364,303.43587340131916,Healthcare,60.06,11,No,Yes,11.0,13.0,7.0,6.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,66066.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,11.0,13.0,7.0,6.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,66066.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,11.0,13.0,7.0,6.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,66066.0,0.0,0.0,,Healthcare,0.0,11,No,Yes,11.0,13.0,7.0,6.0
5,16942.479217589527,620.334027574523,505.67424835370986,1306.416539132714,1812.090787486424,1437.8260540533004,18367.894157269537,20179.98494475596,Precast Hollowcore with In-situ RC Beams,27790624.9974,66066.0,107944381.2176894,194.53437498165752,280.967949206115,Healthcare,64.075,11,No,Yes,11.0,13.0,7.0,6.0
6,16587.34167963667,1093.8570134986485,398.4993645126388,1029.7678058268177,1428.2671703394565,-1106.1481243219903,18242.723173269453,19670.9903436089,Non-Composite Rolled Steel with PCC Planks,43834439.3116,66066.0,85751465.38823088,306.84107518116286,280.7732305338694,Healthcare,70.598,11,No,Yes,11.0,13.0,7.0,6.0
7,14515.323909354405,1015.0137116656769,280.24323289993936,724.3292717125615,1004.5725046125008,-2054.45690375891,16084.977405488113,17089.549910100606,Composite Rolled Steel with Metal Decking,41368657.3002,66066.0,61674566.927783504,289.5806011012429,247.85151222397838,Healthcare,67.9811,11,No,Yes,11.0,13.0,7.0,6.0
8,17354.01788092257,1383.8675608872402,299.65666124759775,774.5894850872947,1074.2461463348927,-2906.366996111752,19341.82819252241,20416.0743388573,Composite Cell Beams with Metal Decking,55069302.7023,66066.0,66077032.60022241,385.48511891576493,298.6000864504915,Healthcare,69.4232,11,No,Yes,11.0,13.0,7.0,6.0
9,13476.329665865806,1797.330768221552,212.99637875911512,7113.211588703884,7326.2079674629995,-4152.859651925041,15751.887461318292,16551.697875264483,Steel Frame with CLT Slabs,50366589.0039,66066.0,48417719.51686005,352.56612302739006,243.7631093807054,Healthcare,67.8711,11,No,Yes,11.0,13.0,7.0,6.0
10,6.586198819200001,0.45618693120000003,0.014348504570400003,0.03706518816,0.0514136927304,0.0,7.418357120885913,7.469770813616313,"CLT, Glulam and Steel Column Hybrid",,66066.0,2851.16832,0.0,,Healthcare,0.0,11,No,Yes,11.0,13.0,7.0,6.0
0,1856.0669642084156,140.20693257142895,56.6962744821199,146.49941303453647,203.19568751665636,187.0973908083732,2108.9777870359085,2312.173474552565,RC Flat Slab,4140841.687,6400.0,24974554.425380714,28.985891808766016,334.05682481948037,Education,14.745000000000001,3,Yes,No,8.0,8.0,5.0,5.0
1,1719.5144317813183,135.02362861437615,53.774289532186245,138.9513148032126,192.72560433539883,156.15678251231947,1959.1786908223144,2151.9042951577135,PT RC Flat Slab,4311191.4302,6400.0,24380984.69551882,30.178340011575038,310.8370360677952,Education,14.625,3,Yes,No,8.0,8.0,5.0,5.0
2,1766.4930325152177,136.99770617958876,54.0979750840919,139.78746227957097,193.88543736366285,177.65276381430604,2010.7873322217772,2204.67276958544,RC Rib Slab,4256323.3401,6400.0,24445303.732161768,29.794263380561,318.84087431286537,Education,15.450000000000001,3,Yes,No,8.0,8.0,5.0,5.0
3,1745.1002407800684,136.44560540811005,52.84883473176174,136.56067150355665,189.40950623531836,185.40498607787728,1987.4421360624958,2176.8516422978146,Two-way RC Slab,3929533.9861,6400.0,24197089.057083745,27.506737902476324,314.8357615570269,Education,15.375,3,Yes,No,8.0,8.0,5.0,5.0
4,1835.7069250468203,139.35553923051376,56.54280545173092,146.10297043243872,202.64577588416967,177.9912071411666,2086.613003294243,2289.258779178413,One-Way Spanning RC,4147997.4689,6400.0,24944058.840603966,29.03598228240112,330.57015399635065,Education,15.525000000000002,3,Yes,No,8.0,8.0,5.0,5.0
5,1777.2968212919563,136.1479822555077,55.09640105950267,142.36660538545073,197.46300644495338,153.99870070488714,2009.7500273654111,2207.213033810365,Precast Hollowcore with In-situ RC Beams,4209659.3691,6400.0,24656646.14468181,29.467615583777647,318.62775671081073,Education,15.0,3,Yes,No,8.0,8.0,5.0,5.0
6,1736.9552674238305,150.96748094028226,50.99334743775269,131.77441930164554,182.7677667393982,59.7704545121545,1974.2133786020227,2156.981145341421,Non-Composite Rolled Steel with PCC Planks,4716653.4279,6400.0,23832003.884177387,33.016573995184125,313.6296800933136,Education,16.1418,3,Yes,No,8.0,8.0,5.0,5.0
7,1802.3862589198304,155.33284593980216,47.93901625301667,123.88899715091165,171.82801340392834,-17.86260371681479,2050.5468010275035,2222.3748144314322,Composite Rolled Steel with Metal Decking,4771900.566,6400.0,23225432.949505553,33.40330396229009,325.61720390465524,Education,16.207800000000002,3,Yes,No,8.0,8.0,5.0,5.0
8,1890.9677088916208,167.76413394803797,48.253567328703966,124.70545113203428,172.95901846073826,-47.39705527329002,2152.6154407662852,2325.5744592270235,Composite Cell Beams with Metal Decking,5228767.3206,6400.0,23288237.1018996,36.601371244000966,342.06512687660717,Education,15.4404,3,Yes,No,8.0,8.0,5.0,5.0
9,1517.344232759636,192.4455261907084,40.8411854602877,630.0293672892574,670.8705527495447,-125.5217178420099,1792.588953441592,1941.8692921238596,Steel Frame with CLT Slabs,4768428.892,6400.0,21782467.82018049,33.37900224429049,285.3074930759191,Education,16.135800000000003,3,Yes,No,8.0,8.0,5.0,5.0
10,1466.6643331108478,200.8103258084717,41.19705608253729,931.8624122288584,973.0594683113956,-168.02551685100687,1752.714673556516,1904.9213418679121,"CLT, Glulam and Steel Column Hybrid",5318014.1423,6400.0,21853865.07617896,37.22609899615073,279.6782457113542,Education,16.8,3,Yes,No,8.0,8.0,5.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,6912.0,0.0,0.0,,Office,0.0,7,Yes,No,9.0,16.0,2.0,3.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,6912.0,0.0,0.0,,Office,0.0,7,Yes,No,9.0,16.0,2.0,3.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,6912.0,0.0,0.0,,Office,0.0,7,Yes,No,9.0,16.0,2.0,3.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,6912.0,0.0,0.0,,Office,0.0,7,Yes,No,9.0,16.0,2.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,6912.0,0.0,0.0,,Office,0.0,7,Yes,No,9.0,16.0,2.0,3.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,6912.0,0.0,0.0,,Office,0.0,7,Yes,No,9.0,16.0,2.0,3.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,6912.0,,,,Office,42.1099,7,Yes,No,9.0,16.0,2.0,3.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,6912.0,,,,Office,38.9354,7,Yes,No,9.0,16.0,2.0,3.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,6912.0,,,,Office,39.682019999999994,7,Yes,No,9.0,16.0,2.0,3.0
9,,,,,,,,,Steel Frame with CLT Slabs,,6912.0,,,,Office,40.5993,7,Yes,No,9.0,16.0,2.0,3.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,6912.0,,,,Office,44.52,7,Yes,No,9.0,16.0,2.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,430920.0,0.0,0.0,,Education,0.0,35,No,Yes,6.0,12.0,9.0,19.0
1,154057.36682052477,5692.148728285749,4557.566245098047,11773.462882646163,16331.029127744207,15114.096666971374,169066.11546803647,185397.14459578064,PT RC Flat Slab,268921358.7631,430920.0,961170341.2480111,1882.4495113418748,396.7060358752862,Education,175.17500000000004,35,No,Yes,6.0,12.0,9.0,19.0
2,,,,,,,,,RC Rib Slab,,430920.0,,,,Education,191.62500000000003,35,No,Yes,6.0,12.0,9.0,19.0
