,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
8,19445.92842648662,1307.4620303467746,374.60251695372,968.2859048572983,1342.8884218110184,-2852.670082743216,21490.502565961608,22833.39098777263,Composite Cell Beams with Metal Decking,57970760.6171,112000.0,84302991.69332784,405.79532431998786,195.5026597346571,Education,51.3476,10,No,Yes,7,7
9,13851.889461864894,2083.741565303316,245.37534978925822,11648.444361989132,11893.81971177839,-5076.376444350708,16494.611601044606,17435.036817410157,Steel Frame with CLT Slabs,55085176.2675,112000.0,58228486.27862832,385.596233872393,150.71614138318748,Education,53.83,10,No,Yes,7,7
10,12157.516376777683,2197.8652499572445,255.10633867754282,18615.25296491789,18870.359303595425,-5819.799825789053,14972.393693216363,15985.750756811793,"CLT, Glulam and Steel Column Hybrid",61591685.419,112000.0,60199589.640119955,431.1417979328052,137.53156688526045,Education,56.6,10,No,Yes,7,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,99960.0,0.0,0.0,,Education,0.0,21,No,Yes,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,99960.0,0.0,0.0,,Education,0.0,21,No,Yes,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,99960.0,0.0,0.0,,Education,0.0,21,No,Yes,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,99960.0,0.0,0.0,,Education,0.0,21,No,Yes,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,99960.0,0.0,0.0,,Education,0.0,21,No,Yes,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,99960.0,0.0,0.0,,Education,0.0,21,No,Yes,10,10
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,99960.0,,,,Education,,21,No,Yes,10,10
7,174.63379725792,12.09584742912,0.38045220116904005,0.9827876036159999,1.36323980478504,0.0,196.69856756510677,198.0618073698918,Composite Rolled Steel with Metal Decking,,99960.0,75599.046432,0.0,,Education,0.0,21,No,Yes,10,10
8,172.32024281472,11.935601233919998,0.37541195756064,0.9697676002559998,1.3451795578166397,0.0,194.0926982997822,195.43787785759883,Composite Cell Beams with Metal Decking,,99960.0,74597.50771199999,0.0,,Education,0.0,21,No,Yes,10,10
9,31105.752336460475,3262.8622603122644,599.0674693992523,11950.318614902942,12549.386084302198,-6070.213579477531,35672.849846277226,37877.36335157841,Steel Frame with CLT Slabs,97193432.5523,99960.0,126847636.07149623,680.3540278663573,363.67750974533396,Education,120.75630000000001,21,No,Yes,10,10
10,31880.343126634136,3304.178813576657,783.1212418868553,23375.844246314085,24158.965488200945,-5934.006158696145,36906.18064685486,39830.1322470558,"CLT, Glulam and Steel Column Hybrid",92227484.2837,99960.0,164378026.93086472,645.5923899862021,375.6679975674376,Education,140.28,21,No,Yes,10,10
0,27944.31859450267,1407.07092288011,850.3701625002561,2196.8942475065514,3047.2644100068082,2501.851877162089,31046.031164356584,34093.29557436341,RC Flat Slab,41632456.3426,73710.0,248669467.02767408,291.42719439844643,425.1452768790534,Healthcare,44.96,8,Yes,No,7,7
1,21726.058743369307,1178.5985408125682,668.8873554767852,1728.0862015442826,2396.973557021067,1863.838866063785,24223.730233322374,26620.703790343443,PT RC Flat Slab,42935910.9944,73710.0,210575151.84779593,300.55137696075735,332.71308655926106,Healthcare,43.68,8,Yes,No,7,7
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,73710.0,0.0,0.0,,Healthcare,0.0,8,Yes,No,7,7
3,24070.405685351572,1304.1133019846918,595.7853264188403,1539.2483718864016,2135.0336983052416,4357.5710078345555,26810.669825647215,28945.703523952467,Two-way RC Slab,42159590.7431,73710.0,195843543.85011846,295.117135202002,367.7355441710652,Healthcare,48.199999999999996,8,Yes,No,7,7
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,73710.0,0.0,0.0,,Healthcare,0.0,8,Yes,No,7,7
5,20514.899584177947,1124.9830666773291,617.869689203842,1596.2968996966395,2214.1665889004807,1799.4906665002597,22722.535628950787,24936.702217851274,Precast Hollowcore with In-situ RC Beams,37472240.408,73710.0,200176604.06981912,262.3056828556701,311.82799229149987,Healthcare,45.4,8,Yes,No,7,7
6,20273.00406865826,1505.6137982478542,535.8345735301333,1384.5494325605812,1920.3840060907146,-406.5138552263441,22588.1130349693,24508.497041060025,Non-Composite Rolled Steel with PCC Planks,49112324.3727,73710.0,184070528.1927335,343.7862706089749,311.1097450220903,Healthcare,48.7376,8,Yes,No,7,7
7,18282.03056987212,1474.382810232967,404.07816464606174,1044.2616653085734,1448.339829954635,-1649.039043112643,20551.83918552168,22000.179015476322,Composite Rolled Steel with Metal Decking,47878113.7199,73710.0,156420491.96798486,335.14679603923344,283.3670598502362,Healthcare,46.5376,8,Yes,No,7,7
8,19861.511819514388,1683.449561016143,412.4766846141593,1066.0205792895583,1478.4972639037178,-2130.6730034904062,22365.560528711187,23844.057792614905,Composite Cell Beams with Metal Decking,56586744.8273,73710.0,158103700.45346642,396.10721379132934,308.8002678402186,Healthcare,47.6,8,Yes,No,7,7
9,16888.28067487212,2293.3578256293313,327.47219974125346,8005.556736850225,8333.02893659148,-3839.8915799504066,19888.98837486135,21102.310889434488,Steel Frame with CLT Slabs,56823955.5134,73710.0,141039978.69913566,397.7676885936753,275.22393248480563,Healthcare,49.2024,8,Yes,No,7,7
10,13858.6896154739,2213.3217275733273,332.6800074739862,14974.019944473566,15306.699951947548,-4079.208288562764,16825.454166211624,18095.512198159176,"CLT, Glulam and Steel Column Hybrid",47090754.9233,73710.0,142130558.0801825,329.6352844632485,232.73761295176874,Healthcare,52.64,8,Yes,No,7,7
0,103355.39839147573,4511.197994462973,2952.098793451961,7626.262402010346,10578.361195462307,11965.115470211338,114099.36814202122,124677.72933748353,RC Flat Slab,170615772.375,364000.0,745413125.3487141,1194.3104066247802,316.7408751336429,Healthcare,128.16,24,Yes,Yes,7,7
1,85728.1422809049,3802.1072352835486,2516.4979781919756,6501.014394383958,9017.512372575937,8900.986756921619,94712.03558066531,103729.54795324124,PT RC Flat Slab,176773988.4676,364000.0,646221411.0711727,1237.4179192731597,263.5973997251057,Healthcare,127.08,24,Yes,Yes,7,7
2,84847.36714188883,3800.6088603617254,2395.5254687039896,6188.517102114943,8584.042570818934,10327.363229495088,93760.06268113632,102344.10525195523,RC Rib Slab,172855633.1847,364000.0,622059107.3609942,1209.9894322926086,260.9067365753542,Healthcare,133.2,24,Yes,Yes,7,7
3,86816.35506952234,3895.398837283065,2373.023584557548,6130.390029307443,8503.413613864996,11802.558578056367,95928.91054727734,104432.32416114231,Two-way RC Slab,151876603.368,364000.0,617718656.453431,1063.1362235756503,266.4616669528928,Healthcare,133.2,24,Yes,Yes,7,7
4,89597.38387030443,3960.4955200938725,2551.4220014577922,6591.230450510259,9142.652451968057,10539.851383114921,98959.84698040594,108102.49943237395,One-Way Spanning RC,160788704.6382,364000.0,652860928.7971903,1125.520932467337,274.9598019584431,Healthcare,133.2,24,Yes,Yes,7,7
5,89299.46150820654,3866.6103495759658,2576.2876701382816,6655.463673132489,9231.751343270773,9006.133928373396,97735.24786107925,106966.99920435001,Precast Hollowcore with In-situ RC Beams,161194099.0403,364000.0,658286319.3164725,1128.3586932818805,271.6033147097833,Healthcare,129.6,24,Yes,Yes,7,7
6,86457.04464943436,6345.111763268995,2011.8534470709183,5198.519507656536,7210.372954727456,-5387.285150738467,95994.77789209492,103205.15084682229,Non-Composite Rolled Steel with PCC Planks,243464493.0788,364000.0,538202808.6341305,1704.2514515514035,268.40392676825917,Healthcare,141.5664,24,Yes,Yes,7,7
7,88795.16366358905,6605.838947209168,1720.4596511602278,4446.121174610501,6166.580825770732,-11069.4423646284,98897.74080047109,105064.32162624178,Composite Rolled Steel with Metal Decking,244366728.8663,364000.0,480056261.49085736,1710.5671020643836,276.3964502816909,Healthcare,137.6808,24,Yes,Yes,7,7
8,90347.5850581021,6903.521567184706,1700.0291312334343,4393.446132683698,6093.475263917135,-11805.795811039685,100729.01069814332,106822.48596206045,Composite Cell Beams with Metal Decking,258519409.5239,364000.0,475815508.58329093,1809.6358666675592,281.6995784747552,Healthcare,132.83424000000002,24,Yes,Yes,7,7
9,69421.14207315784,9188.410875691286,1247.9401398959947,39816.40734985398,41064.34748974995,-18531.179219731875,81447.08967265768,86121.82656098052,Steel Frame with CLT Slabs,238055655.986,364000.0,382758373.7322022,1666.3895919023294,228.33373424329673,Healthcare,138.6864,24,Yes,Yes,7,7
10,66510.2758067675,9683.129332702752,1360.4573812697145,62970.04561649515,64330.50299776485,-20949.69318191971,79372.83749920895,84576.12398497382,"CLT, Glulam and Steel Column Hybrid",262815494.2634,364000.0,405696491.1963105,1839.7084598436643,223.1113899973973,Healthcare,145.44,24,Yes,Yes,7,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1041600.0,0.0,0.0,,Residential,0.0,31,No,No,8,8
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1041600.0,0.0,0.0,,Residential,0.0,31,No,No,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1041600.0,0.0,0.0,,Residential,0.0,31,No,No,8,8
3,291065.2985117655,11144.741187512202,7123.040631936302,18401.166318842636,25524.20695077893,52479.71647584858,319555.52896076505,345079.73591154395,Two-way RC Slab,445678966.5625,1041600.0,1502021629.4663706,3119.752765937732,309.78809689583596,Residential,165.07500000000002,31,No,No,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1041600.0,0.0,0.0,,Residential,0.0,31,No,No,8,8
5,261566.63584298364,9444.127096167344,7564.524079328551,19541.610395563803,27106.13447489235,25703.807555178577,284247.8083237919,311353.94279868423,Precast Hollowcore with In-situ RC Beams,430972922.5369,1041600.0,1585364064.7963684,3016.810457758637,275.7916846981092,Residential,154.22500000000002,31,No,No,8,8
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1041600.0,,,,Residential,,31,No,No,8,8
7,229732.40960040034,17974.508882429287,3676.63351217635,9503.304633696214,13179.938145872566,-42848.49009069858,255271.87076974727,268451.8089156198,Composite Rolled Steel with Metal Decking,686999460.7287,1041600.0,783230181.0676695,4808.996225100973,249.69361270626752,Residential,157.7032,31,No,No,8,8
8,260964.057760014,21725.616680313495,3945.9051244029874,10199.994845087545,14145.899969490536,-50788.96093564268,290925.40542051266,305071.3053900031,Composite Cell Beams with Metal Decking,835282053.4623,1041600.0,838003650.4689788,5846.9743742361,284.91971946500456,Residential,161.17085999999998,31,No,No,8,8
9,167254.12058184418,25137.012323725336,2319.1745220373796,119807.54900518463,122126.72352722201,-62794.880792755044,198126.7440638091,207068.39113843185,Steel Frame with CLT Slabs,637132060.0985,1041600.0,499893901.3633056,4459.924420689282,194.49564946668434,Residential,163.98690000000002,31,No,No,8,8
10,147738.49150880397,27862.3020003138,2509.2526979940008,231387.9778563644,233897.2305543583,-76934.06023660493,182397.64333890137,192629.7846132597,"CLT, Glulam and Steel Column Hybrid",686699886.2852,1041600.0,538123787.3759463,4806.899203996693,179.7278634244413,Residential,170.96500000000003,31,No,No,8,8
0,84859.45381654054,3136.118196606556,2486.870502988402,6424.302867571001,8911.173370559403,8720.5077393399,93123.44152247858,102034.61489303796,RC Flat Slab,121005672.073,221676.0,523189442.37490416,847.0397045110088,423.90913417325106,Office,148.48,29,No,No,6,6
1,73103.5506205686,2711.205558364516,2168.870731816233,5602.842951974735,7771.713683790969,7114.6688305654725,80236.94422551016,88008.65790930112,PT RC Flat Slab,131253683.7464,221676.0,458961543.7863418,918.7757862244675,366.10061536537387,Office,146.305,29,No,No,6,6
2,53160.03085575373,1966.7722485948693,1548.8880433227905,4001.2980040532752,5550.186047376066,5672.156123677932,58337.879086705696,63888.06513408177,RC Rib Slab,103640359.6893,221676.0,324815602.4148251,725.48251782483,266.44003683091773,Office,158.775,29,No,No,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,221676.0,0.0,0.0,,Office,0.0,29,No,No,6,6
4,54036.17692506042,2002.2797903152348,1558.0436182982155,4024.9487690171145,5582.992387315329,6023.398193459792,59299.60640323113,64882.59879054645,One-Way Spanning RC,99048984.4214,221676.0,326573493.8622905,693.3428909499281,270.6334889396284,Office,158.775,29,No,No,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,221676.0,0.0,0.0,,Office,0.0,29,No,No,6,6
6,72347.86839666055,4972.605465880369,1628.6595627372503,4208.378456819848,5837.038019557098,-5490.812604360646,79782.68981723883,85619.72783679591,Non-Composite Rolled Steel with PCC Planks,187321605.0925,221676.0,340813060.6728042,1311.2512356472441,365.8219250297103,Office,164.66200000000003,29,No,No,6,6
7,55969.38340936226,3865.5404937866615,1048.6020153922075,2709.9130878483834,3758.515103240591,-7619.377973408121,61973.15434815627,65731.66945139687,Composite Rolled Steel with Metal Decking,154908679.3513,221676.0,221222465.3884783,1084.360755458778,284.45801576902795,Office,154.6599,29,No,No,6,6
8,59504.77874558964,4328.161468001645,1067.574132012268,2759.0631075375295,3826.637239549798,-8636.955879528296,66029.15363208944,69855.79087163923,Composite Cell Beams with Metal Decking,173907000.829,221676.0,225012227.87691653,1217.3490058032705,303.3549082349587,Office,155.21084497133884,29,No,No,6,6
9,45380.41385671106,5539.809510203275,770.9958958984435,22488.046791442495,23259.04268734093,-11971.022884999296,52670.464268512114,55547.065365638984,Steel Frame with CLT Slabs,159547772.5464,221676.0,164839867.19399977,1116.8344078245518,242.63925132326756,Office,159.79000000000002,29,No,No,6,6
10,43015.820669983616,5917.581318405642,894.9444080543553,43677.12120613381,44572.065614188185,-13675.938155507145,51053.72218694763,54488.86092113579,"CLT, Glulam and Steel Column Hybrid",181712077.6063,221676.0,189974764.13308856,1271.9845432439854,236.04588106151144,Office,170.52,29,No,No,6,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,180880.0,0.0,0.0,,Residential,0.0,5,No,Yes,7,7
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,180880.0,0.0,0.0,,Residential,0.0,5,No,Yes,7,7
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,180880.0,0.0,0.0,,Residential,0.0,5,No,Yes,7,7
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,180880.0,0.0,0.0,,Residential,0.0,5,No,Yes,7,7
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,180880.0,0.0,0.0,,Residential,0.0,5,No,Yes,7,7
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,180880.0,0.0,0.0,,Residential,0.0,5,No,Yes,7,7
6,39566.06481957998,2439.8548891901655,1058.1431167653607,2734.7177532140363,3792.860869979397,-1907.2902984347422,43360.7907307605,47153.65160073991,Non-Composite Rolled Steel with PCC Planks,98623586.0027,180880.0,239558605.37779114,690.3651020190562,243.53801322854687,Residential,27.639500000000005,5,No,Yes,7,7
7,35016.02344522943,2509.1380365498408,731.6764301593868,1891.5832546330091,2623.259684792396,-5015.717336311081,38892.68205565714,41515.941740449525,Composite Rolled Steel with Metal Decking,102178103.291,180880.0,173829584.3860254,715.2467230367473,218.97351160268622,Residential,25.764499999999998,5,No,Yes,7,7
8,,,,,,,,,Composite Cell Beams with Metal Decking,,180880.0,,,,Residential,26.611183689421487,5,No,Yes,7,7
9,28651.002392866005,3871.322472651841,546.4720999213375,17224.420099161398,17770.89219908274,-8805.162503856913,33647.18876645503,35693.87464545623,Steel Frame with CLT Slabs,111058662.2292,180880.0,136170175.89252302,777.410635604519,190.31733415557025,Residential,27.1265,5,No,Yes,7,7
10,21992.17057136941,3710.107040614688,546.0719505132039,31948.43489583936,32494.506846352575,-9396.84338525697,26901.56336665826,29027.43450101083,"CLT, Glulam and Steel Column Hybrid",91322372.5401,180880.0,136130377.07388192,639.2566077806861,152.2601723487337,Residential,29.474999999999998,5,No,Yes,7,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,89856.0,0.0,0.0,,Office,0.0,13,No,Yes,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,89856.0,0.0,0.0,,Office,0.0,13,No,Yes,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,89856.0,0.0,0.0,,Office,0.0,13,No,Yes,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,89856.0,0.0,0.0,,Office,0.0,13,No,Yes,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,89856.0,0.0,0.0,,Office,0.0,13,No,Yes,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,89856.0,0.0,0.0,,Office,0.0,13,No,Yes,9,9
6,23489.85420206491,1536.8646174797382,564.293451755224,1458.1525165303317,2022.4459682855559,-1562.5488309887605,25772.5428747823,27794.98884306785,Non-Composite Rolled Steel with PCC Planks,57995824.5445,89856.0,122856176.1762923,405.97077181137865,291.3385154758022,Office,78.20410000000001,13,No,Yes,9,9
7,18623.341100950922,1352.361149319092,340.7047605998035,880.6337146148172,1221.3384752146205,-2973.9277553508264,20652.931333010278,21874.26980822489,Composite Rolled Steel with Metal Decking,53868938.1597,89856.0,75491270.38321458,377.0825671182067,234.04128717201394,Office,72.30860000000001,13,No,Yes,9,9
8,20934.289385885233,1661.8589855192092,352.6983752554074,911.7108774155975,1264.4092526710049,-3699.716401266613,23308.304584549784,24572.713837220777,Composite Cell Beams with Metal Decking,66487142.4838,89856.0,77881821.36788999,465.4099973867947,264.5757053723355,Office,73.69518,13,No,Yes,9,9
9,17055.300791104866,2499.0150711033593,248.12345681291504,11098.832403030377,11346.95585984329,-6131.467665792655,20137.38463430813,21084.63407213307,Steel Frame with CLT Slabs,66598622.4946,89856.0,56900395.03903406,466.1903574620869,229.2954837937391,Office,75.3987,13,No,Yes,9,9
10,13068.502477537468,2281.7758608218196,264.9907383875346,19410.170686716374,19675.1614251039,-6027.815743625184,16006.727549527697,17059.633870631606,"CLT, Glulam and Steel Column Hybrid",60928156.7183,89856.0,60508564.14571935,426.49709702783525,182.88399936070525,Office,82.68,13,No,Yes,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,868224.0,0.0,0.0,,Residential,0.0,13,Yes,Yes,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,868224.0,0.0,0.0,,Residential,0.0,13,Yes,Yes,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,868224.0,0.0,0.0,,Residential,0.0,13,Yes,Yes,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,868224.0,0.0,0.0,,Residential,0.0,13,Yes,Yes,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,868224.0,0.0,0.0,,Residential,0.0,13,Yes,Yes,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,868224.0,0.0,0.0,,Residential,0.0,13,Yes,Yes,12,12
6,1042.7157495955203,72.22273590272002,2.2716307401902407,5.868097292096001,8.139728032286243,0.0,1174.4616308153584,1182.6013588476446,Non-Composite Rolled Steel with PCC Planks,19027913.1128,868224.0,451392.0993920001,0.0,,Residential,0.0,13,Yes,Yes,12,12
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,868224.0,,,,Residential,70.07000000000001,13,Yes,Yes,12,12
8,,,,,,,,,Composite Cell Beams with Metal Decking,,868224.0,,,,Residential,73.26982,13,Yes,Yes,12,12
9,,,,,,,,,Steel Frame with CLT Slabs,,868224.0,,,,Residential,70.6563,13,Yes,Yes,12,12
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,868224.0,,,,Residential,81.055,13,Yes,Yes,12,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,66150.0,0.0,0.0,,Office,0.0,35,No,No,9,9
1,25573.598148567395,944.1012350929019,753.4327768988185,1946.3229601455234,2699.7557370443424,2555.163077138031,28063.702341793083,30763.458078837422,PT RC Flat Slab,46985010.5321,66150.0,158653861.7895992,328.8950737243814,429.2153804311031,Office,172.55,35,No,No,9,9
2,,,,,,,,,RC Rib Slab,,66150.0,,,,Office,188.125,35,No,No,9,9
3,,,,,,,,,Two-way RC Slab,,66150.0,,,,Office,189.0,35,No,No,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,66150.0,0.0,0.0,,Office,0.0,35,No,No,9,9
5,26387.81732773821,958.9937093503007,771.5919073989763,1993.2317920386286,2764.823699437605,2511.037154889622,28757.308911946962,31522.132611384568,Precast Hollowcore with In-situ RC Beams,43141874.5961,66150.0,162548582.09753743,301.9931221723628,439.29405947270334,Office,178.50000000000003,35,No,No,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,66150.0,,,,Office,192.52450000000002,35,No,No,9,9
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,66150.0,,,,Office,191.9225,35,No,No,9,9
8,,,,,,,,,Composite Cell Beams with Metal Decking,,66150.0,,,,Office,183.71009999999998,35,No,No,9,9
9,,,,,,,,,Steel Frame with CLT Slabs,,66150.0,,,,Office,189.26600000000002,35,No,No,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,66150.0,,,,Office,203.00000000000003,35,No,No,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,113400.0,0.0,0.0,,Residential,0.0,35,No,Yes,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,113400.0,0.0,0.0,,Residential,0.0,35,No,Yes,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,113400.0,0.0,0.0,,Residential,0.0,35,No,Yes,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,113400.0,0.0,0.0,,Residential,0.0,35,No,Yes,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,113400.0,0.0,0.0,,Residential,0.0,35,No,Yes,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,113400.0,0.0,0.0,,Residential,0.0,35,No,Yes,12,12
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,113400.0,,,,Residential,,35,No,Yes,12,12
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,113400.0,,,,Residential,,35,No,Yes,12,12
8,,,,,,,,,Composite Cell Beams with Metal Decking,,113400.0,,,,Residential,,35,No,Yes,12,12
9,220.20678039359998,15.252417689600001,0.47973620014320006,1.23925893728,1.7189951374232,0.0,248.02964232389306,249.74863746131624,Steel Frame with CLT Slabs,3373130.8352,113400.0,95327.61056,0.0,,Residential,0.0,35,No,Yes,12,12
10,32.8201461588,2.2732568768000005,0.07150103270310003,0.18470212124000002,0.25620315394310006,0.0,36.966932163645794,37.22313531758889,"CLT, Glulam and Steel Column Hybrid",,113400.0,14207.855480000002,0.0,,Residential,0.0,35,No,Yes,12,12
0,1894.1955458142672,88.32827964058177,55.75704843380565,144.04343944307433,199.80048787688,196.96700430795352,2097.0562625963844,2296.8567504732646,RC Flat Slab,3869644.0178,6174.0,15086824.817192499,27.087508124787565,344.0466100941322,Office,63.44000000000001,13,Yes,No,7,7
1,1762.306379383829,83.45042130489375,52.6665823227283,136.06011913626745,188.72670145899573,171.35416778742749,1952.454873128607,2141.181574587602,PT RC Flat Slab,4187481.1994,6174.0,14468477.383570798,29.312368395624027,320.9859477687449,Office,63.11500000000001,13,Yes,No,7,7
2,1824.0073891729935,86.06459621658308,53.175358716009725,137.3743949659065,190.54975368191626,198.25483965801,2020.272851783852,2210.822605465768,RC Rib Slab,4231393.4337,6174.0,14578549.224618077,29.61975403560703,332.0201823484709,Office,65.65,13,Yes,No,7,7
3,1757.8121804238754,83.71235321229804,50.99946562273982,131.75360803843336,182.75307366117318,195.34702805693652,1947.6851014079784,2130.4381750691523,Two-way RC Slab,3715492.6649,6174.0,14125132.681385018,26.00844865456325,319.6782555980793,Office,65.0,13,Yes,No,7,7
4,1872.432585590825,87.55962623083093,55.06793387989828,142.2633124285098,197.33124630840817,195.59303626353946,2073.2008699387875,2270.5321162471955,One-Way Spanning RC,3975321.0659,6174.0,14945405.1197654,27.827247461325754,340.3025781341292,Office,65.65,13,Yes,No,7,7
5,1935.7743287215455,88.36908795246916,57.28782730887346,147.99776142536572,205.2855887342392,179.5957233360963,2127.193569926457,2332.4791586606966,Precast Hollowcore with In-situ RC Beams,4070102.0389,6174.0,15386757.559655283,28.490714272458142,349.1552128602065,Office,65.0,13,Yes,No,7,7
6,1820.966017066759,108.03851493849007,49.960629794002045,129.07993748148527,179.04056727548732,37.31153153540882,2017.1893033291387,2196.2298706046263,Non-Composite Rolled Steel with PCC Planks,4882968.4441,6174.0,13940144.614548504,34.18077910869274,332.2594885710774,Office,69.004,13,Yes,No,7,7
7,2003.7598152294242,122.4551827764241,48.15667348360516,124.42791030694883,172.58458379055403,-77.62309190925498,2222.926226471687,2395.510810262241,Composite Rolled Steel with Metal Decking,5111059.9393,6174.0,13548469.459038407,35.77741957529209,365.84121251165845,Office,68.42420000000001,13,Yes,No,7,7
8,2006.8509519670965,125.22310745735498,47.472268772276266,122.6610451740025,170.13331394627878,-85.91213827961367,2227.742838896587,2397.8761528428654,Composite Cell Beams with Metal Decking,5252885.9648,6174.0,13412556.756504074,36.770201753448056,366.78215753968817,Office,66.68636,13,Yes,No,7,7
9,1577.9886456102627,158.1327017262945,38.415265902175676,725.6821720048735,764.0974379070492,-193.03847178503057,1818.043295880682,1959.1664218611265,Steel Frame with CLT Slabs,4788199.3305,6174.0,11472184.437919024,33.517395313174625,299.89645144053395,Office,67.9874,13,Yes,No,7,7
10,1574.3797074673978,166.42411997769483,40.48963484462787,1011.8341332383826,1052.3237680830105,-223.72102866097737,1828.3262203542492,1978.4225532372607,"CLT, Glulam and Steel Column Hybrid",5137422.2806,6174.0,11892263.261188217,35.961955964349194,301.9579164753156,Office,70.98000000000002,13,Yes,No,7,7
0,125663.77971286573,6075.377241356078,3751.529014314263,9691.803558125961,13443.332572440222,12292.258008416567,139346.78238867584,152790.11496111605,RC Flat Slab,190728392.4629,414960.0,1053952832.2764499,1335.0987472406384,339.0251617888868,Office,61.44,12,Yes,No,7,7
1,94203.16978960151,4901.93826129108,2880.5768954633177,7441.952083697288,10322.528979160603,8312.18281496471,104820.76770073888,115143.29667989947,PT RC Flat Slab,191065231.6415,414960.0,870110834.2434752,1337.4566214903894,255.82760825677,Office,59.94,12,Yes,No,7,7
